locus_tag	ftype	length_bp	gene	EC_number	COG	product
DINFKPHP_02668	CDS	510	dsrE2		COG2210	Sulfur carrier protein DsrE2
DINFKPHP_02669	CDS	855				hypothetical protein
DINFKPHP_02670	CDS	471				hypothetical protein
DINFKPHP_02671	CDS	636				hypothetical protein
DINFKPHP_02672	CDS	708	ctaB_1	2.5.1.-	COG0109	Protoheme IX farnesyltransferase
DINFKPHP_02673	CDS	714	cysH	1.8.4.10		Thioredoxin-dependent 5'-adenylylsulfate reductase
DINFKPHP_02674	CDS	2031	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
DINFKPHP_02675	CDS	489				hypothetical protein
DINFKPHP_02676	CDS	579				hypothetical protein
DINFKPHP_02677	CDS	2550				hypothetical protein
DINFKPHP_02678	CDS	432				hypothetical protein
DINFKPHP_02679	CDS	672				hypothetical protein
DINFKPHP_02680	CDS	1089			COG0451	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase
DINFKPHP_02681	CDS	483				hypothetical protein
DINFKPHP_02682	CDS	2205	pdtaS_1	2.7.13.3	COG3920	putative sensor histidine kinase pdtaS
DINFKPHP_02683	CDS	147				hypothetical protein
DINFKPHP_02684	CDS	1251				hypothetical protein
DINFKPHP_02685	CDS	2316				hypothetical protein
DINFKPHP_02686	CDS	435				hypothetical protein
DINFKPHP_02687	CDS	390				hypothetical protein
DINFKPHP_02688	CDS	1440				hypothetical protein
DINFKPHP_02689	CDS	570				hypothetical protein
DINFKPHP_02690	CDS	519	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
DINFKPHP_02691	CDS	705				hypothetical protein
DINFKPHP_02692	CDS	639				hypothetical protein
DINFKPHP_02693	CDS	864	dnaC_2		COG1484	DNA replication protein DnaC
DINFKPHP_02694	CDS	444	ywlF	5.3.1.-	COG0698	Putative sugar phosphate isomerase YwlF
DINFKPHP_02695	CDS	1245	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
DINFKPHP_02696	CDS	1188	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
DINFKPHP_02697	CDS	780	strL	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
DINFKPHP_02698	CDS	1119			COG3177	putative protein
DINFKPHP_02699	CDS	603				hypothetical protein
DINFKPHP_02700	CDS	513				hypothetical protein
DINFKPHP_02701	CDS	507	nit1	3.5.1.-		Deaminated glutathione amidase
DINFKPHP_02702	CDS	1293		2.6.1.1		Aspartate aminotransferase
DINFKPHP_02703	CDS	1257				hypothetical protein
DINFKPHP_02704	CDS	453	truC_3	5.4.99.26	COG0564	tRNA pseudouridine synthase C
DINFKPHP_02705	CDS	657				hypothetical protein
DINFKPHP_02706	CDS	231				hypothetical protein
DINFKPHP_02707	CDS	204				hypothetical protein
DINFKPHP_02708	CDS	225				hypothetical protein
DINFKPHP_02709	CDS	180				hypothetical protein
DINFKPHP_02710	CDS	594				hypothetical protein
DINFKPHP_02711	CDS	972	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
DINFKPHP_02712	CDS	576	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
DINFKPHP_02713	CDS	435				hypothetical protein
DINFKPHP_02714	CDS	897	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
DINFKPHP_02715	tRNA	73				tRNA-Arg(cct)
DINFKPHP_02716	CDS	1287				hypothetical protein
DINFKPHP_02717	CDS	1155				hypothetical protein
DINFKPHP_02718	CDS	1215				hypothetical protein
DINFKPHP_02719	CDS	150				hypothetical protein
DINFKPHP_02720	CDS	438				hypothetical protein
DINFKPHP_02721	CDS	1344	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
DINFKPHP_02722	CDS	93				hypothetical protein
DINFKPHP_02723	CDS	1698	pbpE_1		COG1680	Penicillin-binding protein 4*
DINFKPHP_02724	CDS	456				hypothetical protein
DINFKPHP_02725	CDS	1107	panP_1	4.1.1.11	COG0076	Aspartate 1-decarboxylase
DINFKPHP_02726	CDS	444				hypothetical protein
DINFKPHP_02727	CDS	669				hypothetical protein
DINFKPHP_02728	CDS	1281	tyrS_2	6.1.1.1		Tyrosine--tRNA ligase
DINFKPHP_02729	CDS	1287				hypothetical protein
DINFKPHP_02730	tRNA	73				tRNA-Arg(cct)
DINFKPHP_02731	CDS	897	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
DINFKPHP_02732	CDS	441				hypothetical protein
DINFKPHP_02733	CDS	342	ytrA		COG1725	HTH-type transcriptional repressor YtrA
DINFKPHP_02734	CDS	687				hypothetical protein
DINFKPHP_02735	CDS	1149	wbpI_2	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
DINFKPHP_02736	CDS	804				hypothetical protein
DINFKPHP_02737	CDS	351				hypothetical protein
DINFKPHP_02738	CDS	1836				hypothetical protein
DINFKPHP_02739	CDS	1695	lapB_4			Lipopolysaccharide assembly protein B
DINFKPHP_02740	CDS	1173	acdA_4	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
DINFKPHP_02741	CDS	615				hypothetical protein
DINFKPHP_02742	CDS	579	fadR_3			Fatty acid metabolism regulator protein
DINFKPHP_02743	CDS	1395	cyaA	4.6.1.1	COG2114	Adenylate cyclase 1
DINFKPHP_02744	CDS	768	pncC_1	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
DINFKPHP_02745	CDS	459				hypothetical protein
DINFKPHP_02746	CDS	861	rbn_2	3.1.-.-	COG1234	Ribonuclease BN
DINFKPHP_02747	CDS	414	divK			Polar-differentiation response regulator DivK
DINFKPHP_02748	CDS	1674				hypothetical protein
DINFKPHP_02749	CDS	1083				Purine-binding protein
DINFKPHP_02750	CDS	261				hypothetical protein
DINFKPHP_02751	CDS	1098	xerC_2		COG4973	Tyrosine recombinase XerC
DINFKPHP_02752	CDS	1110				hypothetical protein
DINFKPHP_02753	CDS	327				hypothetical protein
DINFKPHP_02754	CDS	1101				hypothetical protein
DINFKPHP_02755	CDS	891				hypothetical protein
DINFKPHP_02756	CDS	120				hypothetical protein
DINFKPHP_02757	CDS	330	vraR		COG2197	Response regulator protein VraR
DINFKPHP_02758	CDS	2010	senX3_2	2.7.13.3		Signal-transduction histidine kinase senX3
DINFKPHP_02759	CDS	591	ytlP_2	3.1.4.-		RNA 2',3'-cyclic phosphodiesterase
DINFKPHP_02760	CDS	813	trxA_5			Thioredoxin
DINFKPHP_02761	CDS	282				hypothetical protein
DINFKPHP_02762	CDS	450				hypothetical protein
DINFKPHP_02763	CDS	1194				hypothetical protein
DINFKPHP_02764	CDS	687		3.4.24.76		Flavastacin
DINFKPHP_02765	CDS	381				hypothetical protein
DINFKPHP_02766	CDS	1740	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
DINFKPHP_02767	CDS	612	ycgM		COG0179	putative protein YcgM
DINFKPHP_02768	CDS	1764	mepM_5	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
DINFKPHP_02769	CDS	429	bcp_2	1.11.1.15	COG1225	Putative peroxiredoxin bcp
DINFKPHP_02770	CDS	129				hypothetical protein
DINFKPHP_02771	CDS	564	pinR_2	3.1.22.-	COG1961	Serine recombinase PinR
DINFKPHP_02772	CDS	453				hypothetical protein
DINFKPHP_02773	CDS	450				hypothetical protein
DINFKPHP_02774	CDS	711	anr_2			Transcriptional activator protein Anr
DINFKPHP_02775	CDS	1803				hypothetical protein
DINFKPHP_02776	CDS	1191	ndhI_2	1.6.5.11		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
DINFKPHP_02777	CDS	393	rnpA	3.1.26.5		Ribonuclease P protein component
DINFKPHP_02778	CDS	1740				hypothetical protein
DINFKPHP_02779	CDS	513				hypothetical protein
DINFKPHP_02780	CDS	357	trxA_6			Thioredoxin 1
DINFKPHP_02781	CDS	786				hypothetical protein
DINFKPHP_02782	CDS	1632				hypothetical protein
DINFKPHP_02783	CDS	1584	murJ_2		COG0728	putative lipid II flippase MurJ
DINFKPHP_02784	CDS	429			COG0864	Putative nickel-responsive regulator
DINFKPHP_02785	CDS	708				hypothetical protein
DINFKPHP_02786	CDS	1950	pepN_2	3.4.11.2		Aminopeptidase N
DINFKPHP_02787	CDS	438				hypothetical protein
DINFKPHP_02788	CDS	444				hypothetical protein
DINFKPHP_02789	CDS	1596				hypothetical protein
DINFKPHP_02790	CDS	747				Insertion sequence IS5376 putative ATP-binding protein
DINFKPHP_02791	CDS	1554				hypothetical protein
DINFKPHP_02792	CDS	522				hypothetical protein
DINFKPHP_02793	CDS	273				hypothetical protein
DINFKPHP_02794	CDS	516	radA_3	3.6.4.-	COG1066	DNA repair protein RadA
DINFKPHP_02795	CDS	1554				hypothetical protein
DINFKPHP_02796	CDS	741				Insertion sequence IS5376 putative ATP-binding protein
DINFKPHP_02797	CDS	450				hypothetical protein
DINFKPHP_02798	CDS	1713				hypothetical protein
DINFKPHP_02799	CDS	225				hypothetical protein
DINFKPHP_02800	CDS	969				hypothetical protein
DINFKPHP_02801	CDS	744				hypothetical protein
DINFKPHP_02802	CDS	1014				hypothetical protein
DINFKPHP_02803	CDS	1158			COG1373	putative protein
DINFKPHP_02804	CDS	1206				hypothetical protein
DINFKPHP_02805	CDS	1431				hypothetical protein
DINFKPHP_02806	CDS	1029	ppsC	2.3.1.41		Phthiocerol/phenolphthiocerol synthesis polyketide synthase type I PpsC
DINFKPHP_02807	CDS	999	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
DINFKPHP_02808	CDS	864	sigA		COG0568	RNA polymerase sigma factor SigA
DINFKPHP_02809	CDS	1983	wbbL_2	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
DINFKPHP_02810	CDS	606	recR		COG0353	Recombination protein RecR
DINFKPHP_02811	CDS	1740	oprF_3		COG2885	Outer membrane porin F
DINFKPHP_02812	CDS	555		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
DINFKPHP_02813	CDS	2619	mutS_2		COG0249	DNA mismatch repair protein MutS
DINFKPHP_02814	CDS	531				hypothetical protein
DINFKPHP_02815	CDS	495	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
DINFKPHP_02816	CDS	897	btrN	1.1.99.38		S-adenosyl-L-methionine-dependent 2-deoxy-scyllo-inosamine dehydrogenase
DINFKPHP_02817	CDS	711	neuA_3	2.7.7.82	COG1083	CMP-N,N'-diacetyllegionaminic acid synthase
DINFKPHP_02818	CDS	1185				hypothetical protein
DINFKPHP_02819	CDS	675				hypothetical protein
DINFKPHP_02820	CDS	192				hypothetical protein
DINFKPHP_02821	CDS	285	yafQ	3.1.-.-	COG3041	mRNA interferase toxin YafQ
DINFKPHP_02822	CDS	465		3.1.2.-	COG2050	Putative esterase
DINFKPHP_02823	CDS	627	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
DINFKPHP_02824	CDS	465				hypothetical protein
DINFKPHP_02825	CDS	411				hypothetical protein
DINFKPHP_02826	CDS	777				hypothetical protein
DINFKPHP_02827	CDS	906	yagE	4.1.2.51	COG0329	Putative 2-dehydro-3-deoxy-D-gluconate aldolase YagE
DINFKPHP_02828	CDS	852	soxS_1			Regulatory protein SoxS
DINFKPHP_02829	CDS	444				hypothetical protein
DINFKPHP_02830	CDS	1257				hypothetical protein
DINFKPHP_02831	CDS	603	xerC_3			Tyrosine recombinase XerC
DINFKPHP_02832	CDS	114				hypothetical protein
DINFKPHP_02833	CDS	903				hypothetical protein
DINFKPHP_02834	CDS	1446	dtpB_2		COG3104	Dipeptide and tripeptide permease B
DINFKPHP_02835	CDS	639	petE_2			Plastocyanin
DINFKPHP_02836	CDS	744				hypothetical protein
DINFKPHP_02837	CDS	378				hypothetical protein
DINFKPHP_02838	CDS	207				hypothetical protein
DINFKPHP_02839	CDS	1032	macA_2		COG0845	Macrolide export protein MacA
DINFKPHP_02840	CDS	1362				hypothetical protein
DINFKPHP_02841	CDS	645	bm3R1_1			HTH-type transcriptional repressor Bm3R1
DINFKPHP_02842	CDS	462				hypothetical protein
DINFKPHP_02843	CDS	876	envC		COG4942	Murein hydrolase activator EnvC
DINFKPHP_02844	CDS	417				hypothetical protein
DINFKPHP_02845	CDS	384				hypothetical protein
DINFKPHP_02846	CDS	1038				hypothetical protein
DINFKPHP_02847	CDS	645				hypothetical protein
DINFKPHP_02848	CDS	582				hypothetical protein
DINFKPHP_02849	CDS	669	pcm_1	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
DINFKPHP_02850	CDS	1287				hypothetical protein
DINFKPHP_02851	CDS	438	sppA	3.4.21.-	COG0616	Protease 4
DINFKPHP_02852	CDS	249				hypothetical protein
DINFKPHP_02853	CDS	132				hypothetical protein
DINFKPHP_02854	CDS	738				hypothetical protein
DINFKPHP_02855	CDS	537	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
DINFKPHP_02856	CDS	1005				hypothetical protein
DINFKPHP_02857	CDS	870	liuE	4.1.3.26	COG0119	3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase
DINFKPHP_02858	CDS	1143	acdA_5	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
DINFKPHP_02859	CDS	492				hypothetical protein
DINFKPHP_02860	CDS	1227	ccs1			Cytochrome c biogenesis protein Ccs1
DINFKPHP_02861	CDS	798	ccsA_2			Cytochrome c biogenesis protein CcsA
DINFKPHP_02862	CDS	1074				hypothetical protein
DINFKPHP_02863	CDS	834	tatC		COG0805	Sec-independent protein translocase protein TatC
DINFKPHP_02864	CDS	561	pncC_2	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
DINFKPHP_02865	CDS	1152	pimB_2	2.4.1.346	COG0438	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
DINFKPHP_02866	CDS	1197	tuaH	2.4.-.-		Putative teichuronic acid biosynthesis glycosyltransferase TuaH
DINFKPHP_02867	CDS	621	fdtC	2.3.1.197		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose 3-N-acetyltransferase
DINFKPHP_02868	CDS	1548	pdtaR_2		COG3707	putative transcriptional regulatory protein pdtaR
DINFKPHP_02869	CDS	1860	pdtaS_2	2.7.13.3	COG3920	putative sensor histidine kinase pdtaS
DINFKPHP_02870	CDS	576	pdtaS_3	2.7.13.3	COG3920	putative sensor histidine kinase pdtaS
DINFKPHP_02871	CDS	912			COG0574	putative protein
DINFKPHP_02872	CDS	507				hypothetical protein
DINFKPHP_02873	CDS	528				hypothetical protein
DINFKPHP_02874	CDS	1485				hypothetical protein
DINFKPHP_02875	CDS	1365	macB_5	3.6.3.-		Macrolide export ATP-binding/permease protein MacB
DINFKPHP_02876	CDS	1401	macA_3		COG0845	Macrolide export protein MacA
DINFKPHP_02877	CDS	1182	cefD	5.1.1.17	COG0520	Isopenicillin N epimerase
DINFKPHP_02878	CDS	1929	cya_3	4.6.1.1	COG2114	Adenylate cyclase
DINFKPHP_02879	CDS	906				hypothetical protein
DINFKPHP_02880	CDS	1155				hypothetical protein
DINFKPHP_02881	CDS	339				hypothetical protein
DINFKPHP_02882	CDS	1269	hipA	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
DINFKPHP_02883	CDS	174				hypothetical protein
DINFKPHP_02884	CDS	1548	algB		COG2204	Alginate biosynthesis transcriptional regulatory protein AlgB
DINFKPHP_02885	CDS	411	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
DINFKPHP_02886	CDS	429				hypothetical protein
DINFKPHP_02887	CDS	405	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
DINFKPHP_02888	CDS	228				hypothetical protein
DINFKPHP_02889	CDS	399				hypothetical protein
DINFKPHP_02890	CDS	735	glnG		COG2204	DNA-binding transcriptional regulator NtrC
DINFKPHP_02891	CDS	1053	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
DINFKPHP_02892	CDS	429				hypothetical protein
DINFKPHP_02893	CDS	531				hypothetical protein
DINFKPHP_02894	CDS	519				hypothetical protein
DINFKPHP_02895	CDS	528				hypothetical protein
DINFKPHP_02896	CDS	825		2.1.1.-		Phthiotriol/phenolphthiotriol dimycocerosates methyltransferase
DINFKPHP_02897	CDS	840				hypothetical protein
DINFKPHP_02898	CDS	1098				hypothetical protein
DINFKPHP_02899	CDS	909				hypothetical protein
DINFKPHP_02900	CDS	1212				hypothetical protein
DINFKPHP_02901	CDS	312				hypothetical protein
DINFKPHP_02902	CDS	357	higA		COG5499	Antitoxin HigA
DINFKPHP_02903	CDS	1203				hypothetical protein
DINFKPHP_02904	CDS	558		2.7.7.-	COG2184	Adenosine monophosphate-protein transferase NmFic
DINFKPHP_02905	CDS	192				hypothetical protein
DINFKPHP_02906	CDS	1743	atoC_2		COG2204	Regulatory protein AtoC
DINFKPHP_02907	CDS	1296	davT	2.6.1.48	COG0160	5-aminovalerate aminotransferase DavT
DINFKPHP_02908	CDS	192				hypothetical protein
DINFKPHP_02909	CDS	1302	atoS_4	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
DINFKPHP_02910	CDS	1305				hypothetical protein
DINFKPHP_02911	CDS	897	arnE			4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
DINFKPHP_02912	CDS	255	trxA_7		COG0526	Thioredoxin
DINFKPHP_02913	CDS	729				hypothetical protein
DINFKPHP_02914	CDS	912	yxlF_2	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
DINFKPHP_02915	CDS	198				hypothetical protein
DINFKPHP_02916	CDS	492	gmhB	3.1.3.83		D-glycero-alpha-D-manno-heptose-1,7-bisphosphate 7-phosphatase
DINFKPHP_02917	CDS	300				hypothetical protein
DINFKPHP_02918	CDS	477				hypothetical protein
DINFKPHP_02919	CDS	4266				hypothetical protein
DINFKPHP_02920	CDS	1170	xerD_4			Tyrosine recombinase XerD
DINFKPHP_02921	CDS	876				hypothetical protein
DINFKPHP_02922	CDS	939				hypothetical protein
DINFKPHP_02923	CDS	561				hypothetical protein
DINFKPHP_02924	CDS	123				hypothetical protein
DINFKPHP_02925	CDS	738	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
DINFKPHP_02926	CDS	1233				hypothetical protein
DINFKPHP_02927	CDS	552				hypothetical protein
DINFKPHP_02928	CDS	486	yedV	2.7.13.3	COG0642	putative sensor-like histidine kinase YedV
DINFKPHP_02929	CDS	468				hypothetical protein
DINFKPHP_02930	CDS	678	hrb		COG1773	High molecular weight rubredoxin
DINFKPHP_02931	CDS	579	rbr		COG1592	Rubrerythrin
DINFKPHP_02932	CDS	1509				hypothetical protein
DINFKPHP_02933	CDS	690				hypothetical protein
DINFKPHP_02934	CDS	591				hypothetical protein
DINFKPHP_02935	CDS	2817				hypothetical protein
DINFKPHP_02936	CDS	1155				hypothetical protein
DINFKPHP_02937	CDS	2313	dap4	3.4.14.5		Dipeptidyl aminopeptidase 4
DINFKPHP_02938	CDS	2271				hypothetical protein
DINFKPHP_02939	CDS	369	ald2	1.4.1.1		Alanine dehydrogenase 2
DINFKPHP_02940	CDS	318				hypothetical protein
DINFKPHP_02941	CDS	552				hypothetical protein
DINFKPHP_02942	CDS	1488				hypothetical protein
DINFKPHP_02943	CDS	441				hypothetical protein
DINFKPHP_02944	CDS	411				hypothetical protein
DINFKPHP_02945	CDS	1647		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
DINFKPHP_02946	CDS	1170				hypothetical protein
DINFKPHP_02947	CDS	156				hypothetical protein
DINFKPHP_02948	CDS	609	hisH	2.4.2.-	COG0118	Imidazole glycerol phosphate synthase subunit HisH
DINFKPHP_02949	CDS	1176	tilS_2	6.3.4.19		tRNA(Ile)-lysidine synthase
DINFKPHP_02950	CDS	651	epsM_2	2.3.1.-	COG0110	Putative acetyltransferase EpsM
DINFKPHP_02951	CDS	951	wbgU	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
DINFKPHP_02952	CDS	312				hypothetical protein
DINFKPHP_02953	CDS	1314				hypothetical protein
DINFKPHP_02954	CDS	891	hemN_2	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein YqeR
DINFKPHP_02955	CDS	663				hypothetical protein
DINFKPHP_02956	CDS	357				hypothetical protein
DINFKPHP_02957	CDS	2160	hhoA_1			Putative serine protease HhoA
DINFKPHP_02958	CDS	285				hypothetical protein
DINFKPHP_02959	CDS	285				hypothetical protein
DINFKPHP_02960	CDS	2043	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
DINFKPHP_02961	CDS	147				hypothetical protein
DINFKPHP_02962	CDS	2427				hypothetical protein
DINFKPHP_02963	tRNA	75				tRNA-Arg(cct)
DINFKPHP_02964	CDS	873				hypothetical protein
DINFKPHP_02965	CDS	504				hypothetical protein
DINFKPHP_02966	CDS	1296	pds_2	1.3.5.5	COG3349	15-cis-phytoene desaturase
DINFKPHP_02967	CDS	372				hypothetical protein
DINFKPHP_02968	CDS	1062	wbpI_3	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
DINFKPHP_02969	CDS	315				hypothetical protein
DINFKPHP_02970	CDS	405				hypothetical protein
DINFKPHP_02971	CDS	2367	iutA			Ferric aerobactin receptor
DINFKPHP_02972	CDS	624				hypothetical protein
DINFKPHP_02973	CDS	705				hypothetical protein
DINFKPHP_02974	CDS	561	ubiE_3	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
DINFKPHP_02975	CDS	1209				hypothetical protein
DINFKPHP_02976	CDS	1107				hypothetical protein
DINFKPHP_02977	CDS	201				hypothetical protein
DINFKPHP_02978	CDS	156				hypothetical protein
DINFKPHP_02979	CDS	2343				hypothetical protein
DINFKPHP_02980	CDS	303				hypothetical protein
DINFKPHP_02981	CDS	1182	mgl_2	4.4.1.11	COG0626	L-methionine gamma-lyase
DINFKPHP_02982	CDS	441				hypothetical protein
DINFKPHP_02983	CDS	489				hypothetical protein
DINFKPHP_02984	CDS	1149	perA	2.6.1.102	COG0399	GDP-perosamine synthase
DINFKPHP_02985	CDS	1017	galE_3	5.1.3.2	COG1087	UDP-glucose 4-epimerase
DINFKPHP_02986	CDS	492				hypothetical protein
DINFKPHP_02987	CDS	732				hypothetical protein
DINFKPHP_02988	CDS	1278	ydhV_2	1.-.-.-	COG2414	putative oxidoreductase YdhV
DINFKPHP_02989	CDS	267				hypothetical protein
DINFKPHP_02990	CDS	339				hypothetical protein
DINFKPHP_02991	CDS	579				hypothetical protein
DINFKPHP_02992	CDS	1704	fruA		COG1299	PTS system fructose-specific EIIABC component
DINFKPHP_02993	CDS	993				hypothetical protein
DINFKPHP_02994	CDS	1089	qrcA_2	1.97.-.-		Menaquinone reductase, multiheme cytochrome c subunit
DINFKPHP_02995	CDS	303				hypothetical protein
DINFKPHP_02996	CDS	942				hypothetical protein
DINFKPHP_02997	CDS	951				hypothetical protein
DINFKPHP_02998	CDS	1056	resE_3	2.7.13.3		Sensor histidine kinase ResE
DINFKPHP_02999	CDS	876	rpfG	3.1.4.-	COG3437	Cyclic di-GMP phosphodiesterase response regulator RpfG
DINFKPHP_03000	CDS	645	bm3R1_2			HTH-type transcriptional repressor Bm3R1
DINFKPHP_03001	CDS	1362				hypothetical protein
DINFKPHP_03002	CDS	1032	czcB_3			Cobalt-zinc-cadmium resistance protein CzcB
DINFKPHP_03003	CDS	3057	bepE_2			Efflux pump membrane transporter BepE
DINFKPHP_03004	CDS	567				hypothetical protein
DINFKPHP_03005	CDS	2286	cya_4	4.6.1.1	COG2114	Adenylate cyclase
DINFKPHP_03006	CDS	1839				hypothetical protein
DINFKPHP_03007	CDS	882				hypothetical protein
DINFKPHP_03008	CDS	423	soxS_2			Regulatory protein SoxS
DINFKPHP_03009	CDS	1263				hypothetical protein
DINFKPHP_03010	CDS	552	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
DINFKPHP_03011	CDS	522				hypothetical protein
DINFKPHP_03012	CDS	876	atpG		COG0224	ATP synthase gamma chain
DINFKPHP_03013	CDS	1581	atpA	3.6.3.14	COG0056	ATP synthase subunit alpha
DINFKPHP_03014	CDS	543	atpH			ATP synthase subunit delta
DINFKPHP_03015	CDS	501	atpF			ATP synthase subunit b
DINFKPHP_03016	CDS	228	atpE			ATP synthase subunit c
DINFKPHP_03017	CDS	597	atpB		COG0356	ATP synthase subunit a
DINFKPHP_03018	CDS	249				hypothetical protein
DINFKPHP_03019	CDS	1134				hypothetical protein
DINFKPHP_03020	CDS	1608		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
DINFKPHP_03021	CDS	792	echA8	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
DINFKPHP_03022	CDS	1578	rapA_2	3.6.4.-		RNA polymerase-associated protein RapA
DINFKPHP_03023	CDS	894				hypothetical protein
DINFKPHP_03024	CDS	945				hypothetical protein
DINFKPHP_03025	CDS	555				hypothetical protein
DINFKPHP_03026	CDS	153				hypothetical protein
DINFKPHP_03027	CDS	1572				hypothetical protein
DINFKPHP_03028	CDS	720				Insertion sequence IS5376 putative ATP-binding protein
DINFKPHP_03029	CDS	690				hypothetical protein
DINFKPHP_03030	CDS	378				hypothetical protein
DINFKPHP_03031	CDS	531				hypothetical protein
DINFKPHP_03032	CDS	1164	rlmL_2	2.1.1.173	COG0116	Ribosomal RNA large subunit methyltransferase L
DINFKPHP_03033	CDS	924				hypothetical protein
DINFKPHP_03034	CDS	189				hypothetical protein
DINFKPHP_03035	CDS	420				hypothetical protein
DINFKPHP_03036	CDS	660				hypothetical protein
DINFKPHP_03037	CDS	270				hypothetical protein
DINFKPHP_03038	CDS	1011				hypothetical protein
DINFKPHP_03039	CDS	1311	exoI	3.2.1.52	COG3525	Beta-hexosaminidase
DINFKPHP_03040	CDS	1992	csxA_1	3.2.1.165		Exo-beta-D-glucosaminidase
DINFKPHP_03041	tRNA	76				tRNA-Asn(gtt)
DINFKPHP_03042	CDS	1647				hypothetical protein
DINFKPHP_03043	CDS	201				hypothetical protein
DINFKPHP_03044	CDS	1095	ychF		COG0012	Ribosome-binding ATPase YchF
DINFKPHP_03045	CDS	780	ppm1_2	2.4.1.-		Polyprenol monophosphomannose synthase
DINFKPHP_03046	CDS	690	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
DINFKPHP_03047	CDS	732	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
DINFKPHP_03048	CDS	753				hypothetical protein
DINFKPHP_03049	CDS	1005				hypothetical protein
DINFKPHP_03050	CDS	147				hypothetical protein
DINFKPHP_03051	CDS	1272	xerD_5			Tyrosine recombinase XerD
DINFKPHP_03052	CDS	309				hypothetical protein
DINFKPHP_03053	CDS	852				Iron-sulfur cluster carrier protein
DINFKPHP_03054	CDS	360				hypothetical protein
DINFKPHP_03055	CDS	534				hypothetical protein
DINFKPHP_03056	CDS	1620				hypothetical protein
DINFKPHP_03057	CDS	2268				hypothetical protein
DINFKPHP_03058	CDS	1005		3.5.1.26		N(4)-(Beta-N-acetylglucosaminyl)-L-asparaginase
DINFKPHP_03059	CDS	2406				hypothetical protein
DINFKPHP_03060	CDS	687				hypothetical protein
DINFKPHP_03061	CDS	474				hypothetical protein
DINFKPHP_03062	CDS	468	guaD_2	3.5.4.3	COG0590	Guanine deaminase
DINFKPHP_03063	CDS	180				hypothetical protein
