locus_tag	ftype	length_bp	gene	EC_number	COG	product
BLEECCFP_01124	CDS	1134	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
BLEECCFP_01125	CDS	828	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
BLEECCFP_01126	CDS	753	uppS	2.5.1.86	COG0020	Decaprenyl diphosphate synthase
BLEECCFP_01127	CDS	561	frr		COG0233	Ribosome-recycling factor
BLEECCFP_01128	CDS	747	pyrH	2.7.4.22	COG0528	Uridylate kinase
BLEECCFP_01129	CDS	918	tsf		COG0264	Elongation factor Ts
BLEECCFP_01130	CDS	1218	rpsB		COG0052	30S ribosomal protein S2
BLEECCFP_01131	CDS	378				hypothetical protein
BLEECCFP_01132	CDS	420				hypothetical protein
BLEECCFP_01133	CDS	1098				hypothetical protein
BLEECCFP_01134	CDS	1035	mreB		COG1077	Rod shape-determining protein MreB
BLEECCFP_01135	CDS	915	mreC			Cell shape-determining protein MreC
BLEECCFP_01136	CDS	534				hypothetical protein
BLEECCFP_01137	CDS	1812	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
BLEECCFP_01138	CDS	1134	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
BLEECCFP_01139	CDS	729				putative protein
BLEECCFP_01140	CDS	315				hypothetical protein
BLEECCFP_01141	CDS	108	cydX	1.10.3.14		Cytochrome bd ubiquinol oxidase subunit X
BLEECCFP_01142	CDS	1143	cydB	1.10.3.14	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
BLEECCFP_01143	CDS	918	cydA_1	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
BLEECCFP_01144	CDS	573	umuD_1	3.4.21.-	COG1974	Protein UmuD
BLEECCFP_01145	CDS	1287	umuC		COG0389	Protein UmuC
BLEECCFP_01146	CDS	504	umuD_2	3.4.21.-	COG1974	Protein UmuD
BLEECCFP_01147	CDS	1281	proP_9			Proline/betaine transporter
BLEECCFP_01148	CDS	294				hypothetical protein
BLEECCFP_01149	CDS	567		2.5.1.17	COG2096	Cob(I)yrinic acid a,c-diamide adenosyltransferase
BLEECCFP_01150	CDS	201				hypothetical protein
BLEECCFP_01151	CDS	1419	ttuE	2.7.1.40		Pyruvate kinase
BLEECCFP_01152	CDS	246				hypothetical protein
BLEECCFP_01153	CDS	4860	gdh	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
BLEECCFP_01154	CDS	216				hypothetical protein
BLEECCFP_01155	CDS	987	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
BLEECCFP_01156	CDS	297				hypothetical protein
BLEECCFP_01157	CDS	891	rpoH		COG0568	RNA polymerase sigma factor RpoH
BLEECCFP_01158	CDS	1191	dacD	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacD
BLEECCFP_01159	CDS	1995				hypothetical protein
BLEECCFP_01160	CDS	1116	sacA	5.1.3.14		UDP-N-acetylglucosamine 2-epimerase
BLEECCFP_01161	CDS	744	ppm1	2.4.1.-		Polyprenol monophosphomannose synthase
BLEECCFP_01162	CDS	570				hypothetical protein
BLEECCFP_01163	tRNA	76				tRNA-Thr(cgt)
BLEECCFP_01164	CDS	1683	ettA		COG0488	Energy-dependent translational throttle protein EttA
BLEECCFP_01165	tRNA	77				tRNA-Met(cat)
BLEECCFP_01166	CDS	747				hypothetical protein
BLEECCFP_01167	CDS	1182				hypothetical protein
BLEECCFP_01168	CDS	1236	ubiI	1.14.13.-	COG0654	2-octaprenylphenol hydroxylase
BLEECCFP_01169	CDS	1158	ynaI		COG0668	Low conductance mechanosensitive channel YnaI
BLEECCFP_01170	CDS	855				hypothetical protein
BLEECCFP_01171	CDS	1344	tolB		COG0823	Protein TolB
BLEECCFP_01172	CDS	483				Outer membrane lipoprotein Omp16
BLEECCFP_01173	CDS	1005	cgtA	3.6.5.-		GTPase Obg/CgtA
BLEECCFP_01174	CDS	258	rpmA		COG0211	50S ribosomal protein L27
BLEECCFP_01175	CDS	582	rplU		COG0261	50S ribosomal protein L21
BLEECCFP_01176	CDS	132				hypothetical protein
BLEECCFP_01177	CDS	1167			COG1373	putative protein
BLEECCFP_01178	CDS	1029	bepF_2			Efflux pump periplasmic linker BepF
BLEECCFP_01179	CDS	3018	mexB		COG0841	Multidrug resistance protein MexB
BLEECCFP_01180	tRNA	77				tRNA-Pro(cgg)
BLEECCFP_01181	CDS	2313	ftsK		COG1674	DNA translocase FtsK
BLEECCFP_01182	CDS	699	lolA			Outer-membrane lipoprotein carrier protein
BLEECCFP_01183	CDS	543				hypothetical protein
BLEECCFP_01184	CDS	2862				hypothetical protein
BLEECCFP_01185	CDS	2841	uvrA		COG0178	UvrABC system protein A
BLEECCFP_01186	CDS	1308	ugpB		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
BLEECCFP_01187	CDS	450				hypothetical protein
BLEECCFP_01188	CDS	843	lasR		COG2771	Transcriptional activator protein LasR
BLEECCFP_01189	CDS	1311	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
BLEECCFP_01190	CDS	552	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
BLEECCFP_01191	CDS	372			COG0537	putative HIT-like protein
BLEECCFP_01192	CDS	417	cdd	3.5.4.5	COG0295	Cytidine deaminase
BLEECCFP_01193	tRNA	76				tRNA-Asn(gtt)
BLEECCFP_01194	CDS	1314	mgtE		COG2239	Magnesium transporter MgtE
BLEECCFP_01195	CDS	849				hypothetical protein
BLEECCFP_01196	CDS	1035				hypothetical protein
BLEECCFP_01197	CDS	1230	ycaD_2			putative MFS-type transporter YcaD
BLEECCFP_01198	CDS	957	mscM		COG3264	Miniconductance mechanosensitive channel MscM
BLEECCFP_01199	CDS	318				hypothetical protein
BLEECCFP_01200	CDS	747				Insertion sequence IS5376 putative ATP-binding protein
BLEECCFP_01201	CDS	1413				hypothetical protein
BLEECCFP_01202	CDS	927				hypothetical protein
BLEECCFP_01203	CDS	177				hypothetical protein
BLEECCFP_01204	CDS	1233	xerC_2		COG4974	Tyrosine recombinase XerC
BLEECCFP_01205	CDS	996	xerD_2		COG4974	Tyrosine recombinase XerD
BLEECCFP_01206	CDS	1017	xerC_3		COG4974	Tyrosine recombinase XerC
BLEECCFP_01207	CDS	900				hypothetical protein
BLEECCFP_01208	CDS	1227	intA_2		COG0582	Prophage integrase IntA
BLEECCFP_01209	tRNA	89				tRNA-Ser(cga)
BLEECCFP_01210	CDS	258				hypothetical protein
BLEECCFP_01211	CDS	561				hypothetical protein
BLEECCFP_01212	CDS	1467				hypothetical protein
BLEECCFP_01213	CDS	1218	epsF		COG1459	Type II secretion system protein F
BLEECCFP_01214	CDS	654	epsE		COG2804	Type II secretion system protein E
BLEECCFP_01215	CDS	519				hypothetical protein
BLEECCFP_01216	CDS	1131	bkdC	2.3.1.168	COG0508	Dihydrolipoyllysine-residue acyltransferase component of branched-chain alpha-ketoacid dehydrogenase complex
BLEECCFP_01217	CDS	981	pdhB	1.2.4.1	COG0022	Pyruvate dehydrogenase E1 component subunit beta
BLEECCFP_01218	CDS	1224	bkdA	1.2.4.4	COG1071	3-methyl-2-oxobutanoate dehydrogenase subunit alpha
BLEECCFP_01219	CDS	201				hypothetical protein
BLEECCFP_01220	CDS	1212	hipA_2	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
BLEECCFP_01221	CDS	957	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
BLEECCFP_01222	CDS	1227	bamD		COG4105	Outer membrane protein assembly factor BamD
BLEECCFP_01223	CDS	402				hypothetical protein
BLEECCFP_01224	CDS	258				hypothetical protein
BLEECCFP_01225	CDS	1662	recN		COG0497	DNA repair protein RecN
BLEECCFP_01226	CDS	2097	ligA	6.5.1.2	COG0272	DNA ligase
BLEECCFP_01227	CDS	192				hypothetical protein
BLEECCFP_01228	CDS	1815	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
BLEECCFP_01229	CDS	1815	atm1_2		COG5265	ATM1-type heavy metal exporter
BLEECCFP_01230	CDS	423				hypothetical protein
BLEECCFP_01231	CDS	171				hypothetical protein
BLEECCFP_01232	CDS	1239				hypothetical protein
BLEECCFP_01233	CDS	897				hypothetical protein
BLEECCFP_01234	CDS	534				hypothetical protein
BLEECCFP_01235	CDS	537				hypothetical protein
BLEECCFP_01236	CDS	309				hypothetical protein
BLEECCFP_01237	CDS	468	nusB		COG0781	Transcription antitermination protein NusB
BLEECCFP_01238	CDS	489	nrdR		COG1327	Transcriptional repressor NrdR
BLEECCFP_01239	CDS	1332	glyA2	2.1.2.1		Serine hydroxymethyltransferase 2
BLEECCFP_01240	CDS	444	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
BLEECCFP_01241	CDS	1038	yhdW			Putative amino-acid ABC transporter-binding protein YhdW
BLEECCFP_01242	CDS	795	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
BLEECCFP_01243	CDS	1803	sdhA	1.3.5.1		Succinate dehydrogenase flavoprotein subunit
BLEECCFP_01244	CDS	363				hypothetical protein
BLEECCFP_01245	CDS	396				hypothetical protein
BLEECCFP_01246	CDS	990				hypothetical protein
BLEECCFP_01247	CDS	651	rsmA_2	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
BLEECCFP_01248	CDS	459				hypothetical protein
BLEECCFP_01249	CDS	942	thrB_2	2.7.1.39		Homoserine kinase
BLEECCFP_01250	CDS	213	cspA_3		COG1278	Cold shock protein CspA
BLEECCFP_01251	tRNA	90				tRNA-Ser(tga)
BLEECCFP_01252	CDS	477	iscR		COG1959	HTH-type transcriptional regulator IscR
BLEECCFP_01253	CDS	1131	iscS_1	2.8.1.7	COG1104	IscS-like cysteine desulfurase
BLEECCFP_01254	CDS	1212	iscS_2	2.8.1.7	COG1104	Cysteine desulfurase IscS
BLEECCFP_01255	CDS	387	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
BLEECCFP_01256	CDS	351	iscA		COG0316	Iron-binding protein IscA
BLEECCFP_01257	CDS	975	outD		COG1450	Type II secretion system protein D
BLEECCFP_01258	CDS	1428	icd	1.1.1.42	COG0473	Isocitrate dehydrogenase [NADP]
BLEECCFP_01259	CDS	690	nlpD			Murein hydrolase activator NlpD
BLEECCFP_01260	CDS	408	yajC		COG1862	Sec translocon accessory complex subunit YajC
BLEECCFP_01261	CDS	1578	secD		COG0342	Protein translocase subunit SecD
BLEECCFP_01262	CDS	927	secF			Protein translocase subunit SecF
BLEECCFP_01263	CDS	621				hypothetical protein
BLEECCFP_01264	CDS	480				hypothetical protein
BLEECCFP_01265	CDS	933	epsJ	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
BLEECCFP_01266	CDS	1962	asnB_2	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
BLEECCFP_01267	CDS	126	rpmJ		COG0257	50S ribosomal protein L36
BLEECCFP_01268	CDS	603				hypothetical protein
BLEECCFP_01269	CDS	501	rfaH		COG0250	Transcription antitermination protein RfaH
BLEECCFP_01270	CDS	1161	wbpE	2.6.1.98	COG0399	UDP-2-acetamido-2-deoxy-3-oxo-D-glucuronate aminotransferase
BLEECCFP_01271	CDS	2322	pglH	2.4.1.292	COG0438	GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol alpha-1,4-N-acetyl-D-galactosaminyltransferase
BLEECCFP_01272	CDS	1935	asnB_3	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
BLEECCFP_01273	CDS	1749	pglK	3.6.3.39	COG1132	Protein glycosylation K
BLEECCFP_01274	CDS	843				hypothetical protein
BLEECCFP_01275	CDS	816				hypothetical protein
BLEECCFP_01276	CDS	1161				hypothetical protein
BLEECCFP_01277	CDS	1041	pseB	4.2.1.115	COG1086	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
BLEECCFP_01278	CDS	1191	arnB_2	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
BLEECCFP_01279	CDS	861				hypothetical protein
BLEECCFP_01280	CDS	2016	kat	2.6.1.111		3-aminobutyryl-CoA aminotransferase
BLEECCFP_01281	CDS	1422	pseG	3.6.1.57	COG3980	UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase
BLEECCFP_01282	CDS	675	fmt_2	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
BLEECCFP_01283	CDS	675	bshB1	3.5.1.-	COG2120	N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1
BLEECCFP_01284	CDS	1020	pseI	2.5.1.97	COG2089	Pseudaminic acid synthase
BLEECCFP_01285	CDS	711		2.1.1.-		Phthiotriol/phenolphthiotriol dimycocerosates methyltransferase
BLEECCFP_01286	CDS	912				hypothetical protein
BLEECCFP_01287	CDS	1503				hypothetical protein
BLEECCFP_01288	CDS	1260	tmk_1	2.7.4.9		Thymidylate kinase
BLEECCFP_01289	CDS	738				hypothetical protein
BLEECCFP_01290	CDS	723	pgaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
BLEECCFP_01291	CDS	750	wfgD	2.4.1.305		UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-glucosyltransferase WfgD
BLEECCFP_01292	CDS	774				hypothetical protein
BLEECCFP_01293	CDS	885	zitB		COG1230	Zinc transporter ZitB
BLEECCFP_01294	CDS	939				hypothetical protein
BLEECCFP_01295	CDS	1347	mepM	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
BLEECCFP_01296	CDS	942	trxB	1.8.1.9	COG0492	Thioredoxin reductase
BLEECCFP_01297	CDS	204	rpsU		COG0828	30S ribosomal protein S21
BLEECCFP_01298	CDS	1074				hypothetical protein
BLEECCFP_01299	CDS	621	cypM	2.1.1.301		Cypemycin N-terminal methyltransferase
BLEECCFP_01300	CDS	768				hypothetical protein
BLEECCFP_01301	CDS	660				hypothetical protein
BLEECCFP_01302	CDS	2082	uvrB		COG0556	UvrABC system protein B
BLEECCFP_01303	CDS	2148	scpA	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
BLEECCFP_01304	CDS	684	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
BLEECCFP_01305	CDS	498	secB		COG1952	Protein-export protein SecB
BLEECCFP_01306	CDS	708				hypothetical protein
BLEECCFP_01307	CDS	1596				hypothetical protein
BLEECCFP_01308	CDS	1323	alsT		COG1115	Amino-acid carrier protein AlsT
BLEECCFP_01309	CDS	381				hypothetical protein
BLEECCFP_01310	CDS	1059	orr	5.1.1.12	COG3457	Ornithine racemase
BLEECCFP_01311	CDS	1146				hypothetical protein
BLEECCFP_01312	CDS	720				hypothetical protein
BLEECCFP_01313	CDS	531				hypothetical protein
BLEECCFP_01314	tRNA	77				tRNA-Arg(cct)
BLEECCFP_01315	CDS	1023	rfaF_2	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
BLEECCFP_01316	CDS	987				hypothetical protein
BLEECCFP_01317	CDS	744	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
BLEECCFP_01318	CDS	618				hypothetical protein
BLEECCFP_01319	CDS	552		3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
BLEECCFP_01320	CDS	906				hypothetical protein
BLEECCFP_01321	CDS	705	ftsE		COG2884	Cell division ATP-binding protein FtsE
BLEECCFP_01322	CDS	666				hypothetical protein
BLEECCFP_01323	CDS	1473	hldE		COG2870	Bifunctional protein HldE
BLEECCFP_01324	CDS	222	infA			Translation initiation factor IF-1
BLEECCFP_01325	CDS	3129				hypothetical protein
BLEECCFP_01326	CDS	1029				hypothetical protein
BLEECCFP_01327	CDS	915				hypothetical protein
BLEECCFP_01328	CDS	1137				hypothetical protein
BLEECCFP_01329	CDS	1017				hypothetical protein
BLEECCFP_01330	CDS	879				hypothetical protein
BLEECCFP_01331	CDS	2760				hypothetical protein
BLEECCFP_01332	CDS	1491	nuoL_2	1.6.5.11	COG1009	NADH-quinone oxidoreductase subunit L
BLEECCFP_01333	CDS	735	speE_4	2.5.1.16		Polyamine aminopropyltransferase
BLEECCFP_01334	CDS	261				hypothetical protein
BLEECCFP_01335	tRNA	77				tRNA-Asp(gtc)
BLEECCFP_01336	CDS	1113	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
BLEECCFP_01337	CDS	1026	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
BLEECCFP_01338	CDS	1620	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
BLEECCFP_01339	CDS	591				hypothetical protein
BLEECCFP_01340	CDS	255				hypothetical protein
BLEECCFP_01341	CDS	531				hypothetical protein
BLEECCFP_01342	CDS	603				hypothetical protein
BLEECCFP_01343	CDS	504				hypothetical protein
BLEECCFP_01344	CDS	900	speE_5	2.5.1.16		Polyamine aminopropyltransferase
BLEECCFP_01345	CDS	498				hypothetical protein
BLEECCFP_01346	CDS	501				hypothetical protein
BLEECCFP_01347	CDS	2514	yraJ		COG3188	Outer membrane usher protein YraJ
BLEECCFP_01348	CDS	849				hypothetical protein
BLEECCFP_01349	CDS	924	fieF		COG0053	Ferrous-iron efflux pump FieF
BLEECCFP_01350	CDS	471				hypothetical protein
BLEECCFP_01351	CDS	954	cbpA		COG2214	Curved DNA-binding protein
BLEECCFP_01352	CDS	345				hypothetical protein
BLEECCFP_01353	CDS	2121	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
BLEECCFP_01354	CDS	885	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
BLEECCFP_01355	CDS	816	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
BLEECCFP_01356	CDS	351	spkB	2.7.11.1		Serine/threonine-protein kinase B
BLEECCFP_01357	CDS	3435	aas		COG0204	Bifunctional protein Aas
BLEECCFP_01358	CDS	507	coaE_2	2.7.1.24	COG0237	Dephospho-CoA kinase
BLEECCFP_01359	CDS	1623	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
BLEECCFP_01360	CDS	657	cydA_2	1.10.3.14	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
BLEECCFP_01361	CDS	522	acs	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
BLEECCFP_01362	CDS	1026	tsaM1	1.14.14.-		Toluene-4-sulfonate monooxygenase system iron-sulfur subunit TsaM1
BLEECCFP_01363	CDS	1266				hypothetical protein
BLEECCFP_01364	CDS	1239	cfa	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
BLEECCFP_01365	CDS	2730				hypothetical protein
BLEECCFP_01366	CDS	1329	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
BLEECCFP_01367	CDS	513	rpsI		COG0103	30S ribosomal protein S9
BLEECCFP_01368	CDS	465	rplM		COG0102	50S ribosomal protein L13
BLEECCFP_01369	CDS	1320	ycaD_3			putative MFS-type transporter YcaD
BLEECCFP_01370	CDS	882	mmsB	1.1.1.31	COG2084	3-hydroxyisobutyrate dehydrogenase
BLEECCFP_01371	CDS	456	hpr			HTH-type transcriptional regulator Hpr
BLEECCFP_01372	CDS	876	gph_2	3.1.3.18		Phosphoglycolate phosphatase
BLEECCFP_01373	CDS	1422	pepB	3.4.11.23	COG0260	Peptidase B
BLEECCFP_01374	CDS	1632	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
BLEECCFP_01375	CDS	444	rnhA	3.1.26.4	COG0328	Ribonuclease HI
BLEECCFP_01376	CDS	537				hypothetical protein
BLEECCFP_01377	CDS	1188	gcvT_1	2.1.2.10	COG0404	Aminomethyltransferase
BLEECCFP_01378	CDS	381	gcvH		COG0509	Glycine cleavage system H protein
BLEECCFP_01379	CDS	1356	gcvPA	1.4.4.2	COG0403	putative glycine dehydrogenase (decarboxylating) subunit 1
BLEECCFP_01380	CDS	1524	gcvPB	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 2
BLEECCFP_01381	CDS	1113				hypothetical protein
BLEECCFP_01382	CDS	456				hypothetical protein
BLEECCFP_01383	CDS	2934	nrdJ	1.17.4.1	COG0209	Vitamin B12-dependent ribonucleotide reductase
BLEECCFP_01384	CDS	1026	wbgU	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
BLEECCFP_01385	CDS	630				hypothetical protein
BLEECCFP_01386	CDS	774	echA8	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
BLEECCFP_01387	CDS	873	ilvE_1	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
BLEECCFP_01388	CDS	333				hypothetical protein
BLEECCFP_01389	CDS	204				hypothetical protein
BLEECCFP_01390	CDS	174				hypothetical protein
BLEECCFP_01391	CDS	1245				hypothetical protein
BLEECCFP_01392	CDS	813				hypothetical protein
BLEECCFP_01393	CDS	900				hypothetical protein
BLEECCFP_01394	CDS	1272	ltrA		COG3344	Group II intron-encoded protein LtrA
BLEECCFP_01395	CDS	381				hypothetical protein
BLEECCFP_01396	tRNA	77				tRNA-Met(cat)
BLEECCFP_01397	CDS	333	fdxE		COG0633	Ferredoxin-6
BLEECCFP_01398	CDS	207	iscX		COG2975	Protein IscX
BLEECCFP_01399	CDS	957				hypothetical protein
BLEECCFP_01400	CDS	960				hypothetical protein
BLEECCFP_01401	CDS	1020				hypothetical protein
BLEECCFP_01402	CDS	768	bdbD_2		COG1651	Disulfide bond formation protein D
BLEECCFP_01403	CDS	3081				hypothetical protein
BLEECCFP_01404	CDS	252				hypothetical protein
BLEECCFP_01405	CDS	2076	fusA		COG0480	Elongation factor G
BLEECCFP_01406	CDS	471	rpsG		COG0049	30S ribosomal protein S7
BLEECCFP_01407	CDS	372	rpsL		COG0048	30S ribosomal protein S12
BLEECCFP_01408	CDS	4158	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
BLEECCFP_01409	CDS	4194	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
BLEECCFP_01410	CDS	375	rplL		COG0222	50S ribosomal protein L7/L12
BLEECCFP_01411	CDS	507	rplJ		COG0244	50S ribosomal protein L10
BLEECCFP_01412	CDS	693	rplA		COG0081	50S ribosomal protein L1
BLEECCFP_01413	CDS	432	rplK		COG0080	50S ribosomal protein L11
BLEECCFP_01414	CDS	540	nusG		COG0250	Transcription termination/antitermination protein NusG
BLEECCFP_01415	CDS	192	secE		COG0690	Protein translocase subunit SecE
BLEECCFP_01416	tRNA	77				tRNA-Trp(cca)
BLEECCFP_01417	CDS	132	tufA_2		COG0050	Elongation factor Tu
BLEECCFP_01418	CDS	1179				hypothetical protein
BLEECCFP_01419	CDS	4020				hypothetical protein
BLEECCFP_01420	CDS	543				hypothetical protein
BLEECCFP_01421	CDS	1500				hypothetical protein
BLEECCFP_01422	CDS	411				hypothetical protein
BLEECCFP_01423	CDS	303				hypothetical protein
BLEECCFP_01424	CDS	1449				hypothetical protein
BLEECCFP_01425	CDS	1584	traD			Coupling protein TraD
BLEECCFP_01426	CDS	198				hypothetical protein
BLEECCFP_01427	CDS	600				hypothetical protein
BLEECCFP_01428	CDS	1191	xerD_3			Tyrosine recombinase XerD
BLEECCFP_01429	CDS	1662	cshA	3.6.4.13	COG0513	ATP-dependent RNA helicase CshA
BLEECCFP_01430	CDS	99				hypothetical protein
BLEECCFP_01431	CDS	417				hypothetical protein
BLEECCFP_01432	CDS	888	mntA		COG0803	Manganese-binding lipoprotein MntA
BLEECCFP_01433	CDS	810	mntB			Manganese transport system membrane protein MntB
BLEECCFP_01434	CDS	321				hypothetical protein
BLEECCFP_01435	CDS	636				hypothetical protein
BLEECCFP_01436	CDS	630	coaE_3	2.7.1.24	COG0237	Dephospho-CoA kinase
BLEECCFP_01437	CDS	429	ilvE_2	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
BLEECCFP_01438	CDS	915	dnaK			Chaperone protein DnaK
BLEECCFP_01439	CDS	1197	dnaJ_1		COG0484	Chaperone protein DnaJ
BLEECCFP_01440	CDS	651	nth	4.2.99.18	COG0177	Endonuclease III
BLEECCFP_01441	CDS	252				hypothetical protein
BLEECCFP_01442	CDS	378	doc		COG3654	Toxin Doc
BLEECCFP_01443	CDS	936	cpoB		COG1729	Cell division coordinator CpoB
BLEECCFP_01444	CDS	1389	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
BLEECCFP_01445	CDS	1938	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
BLEECCFP_01446	CDS	1392	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
BLEECCFP_01447	CDS	510	adaB	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, inducible
BLEECCFP_01448	CDS	627				hypothetical protein
BLEECCFP_01449	CDS	285	relK_1	3.1.-.-	COG4115	Toxin RelK
BLEECCFP_01450	CDS	258	relJ		COG2161	Antitoxin RelJ
BLEECCFP_01451	CDS	2673	mutS		COG0249	DNA mismatch repair protein MutS
BLEECCFP_01452	CDS	2265	tme	1.1.1.40	COG0280	NADP-dependent malic enzyme
BLEECCFP_01453	CDS	975	pstS			Phosphate-binding protein PstS
BLEECCFP_01454	CDS	1236	pstC1		COG0573	Phosphate transport system permease protein PstC 1
BLEECCFP_01455	CDS	1284	pstA		COG0581	Phosphate transport system permease protein PstA
BLEECCFP_01456	CDS	765	pstB	3.6.3.27		Phosphate import ATP-binding protein PstB
BLEECCFP_01457	CDS	735	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
BLEECCFP_01458	CDS	603	msrA1	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA 1
BLEECCFP_01459	CDS	597	yqgN		COG0212	putative protein YqgN
BLEECCFP_01460	CDS	600	recR		COG0353	Recombination protein RecR
BLEECCFP_01461	CDS	324			COG0718	Nucleoid-associated protein
BLEECCFP_01462	CDS	1620	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
BLEECCFP_01463	CDS	615	moaB			Molybdenum cofactor biosynthesis protein B
BLEECCFP_01464	CDS	690	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
BLEECCFP_01465	CDS	864	psaB	1.97.1.12		Photosystem I P700 chlorophyll a apoprotein A2
BLEECCFP_01466	CDS	705				hypothetical protein
BLEECCFP_01467	CDS	1314	bamB		COG1520	Outer membrane protein assembly factor BamB
BLEECCFP_01468	CDS	1347	der		COG1160	GTPase Der
BLEECCFP_01469	CDS	264	relK_2	3.1.-.-	COG4115	Toxin RelK
BLEECCFP_01470	CDS	267	yefM		COG2161	Antitoxin YefM
BLEECCFP_01471	CDS	759	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
BLEECCFP_01472	CDS	549	cycM		COG3474	Cytochrome c-552
BLEECCFP_01473	CDS	1839	appA_3			Oligopeptide-binding protein AppA
BLEECCFP_01474	CDS	588	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
BLEECCFP_01475	CDS	1398				hypothetical protein
BLEECCFP_01476	CDS	2214	recD2_4	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
BLEECCFP_01477	CDS	363				hypothetical protein
BLEECCFP_01478	CDS	357				hypothetical protein
BLEECCFP_01479	CDS	663				hypothetical protein
BLEECCFP_01480	CDS	963	mdh	1.1.1.37	COG0039	Malate dehydrogenase
BLEECCFP_01481	CDS	1170	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
