locus_tag	ftype	length_bp	gene	EC_number	COG	product
EBFFFBAL_01041	CDS	1482	gatB_2	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
EBFFFBAL_01042	CDS	1527	hhoA			Putative serine protease HhoA
EBFFFBAL_01043	CDS	1161	patA_3	2.6.1.-	COG0436	Putative N-acetyl-LL-diaminopimelate aminotransferase
EBFFFBAL_01044	CDS	1776	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
EBFFFBAL_01045	CDS	1092	dpnA	2.1.1.72		Modification methylase DpnIIB
EBFFFBAL_01046	CDS	276				hypothetical protein
EBFFFBAL_01047	CDS	960	ppiB_2	5.2.1.8	COG0652	putative peptidyl-prolyl cis-trans isomerase
EBFFFBAL_01048	CDS	1287				hypothetical protein
EBFFFBAL_01049	CDS	663	dedA		COG0586	Protein DedA
EBFFFBAL_01050	CDS	2007	prtV	3.4.24.-	COG3291	Pre-pro-metalloprotease PrtV
EBFFFBAL_01051	CDS	1476				hypothetical protein
EBFFFBAL_01052	CDS	753				hypothetical protein
EBFFFBAL_01053	CDS	789		2.4.-.-	COG0463	putative glycosyltransferase
EBFFFBAL_01054	CDS	942		2.4.-.-	COG0463	putative glycosyltransferase
EBFFFBAL_01055	CDS	1455				hypothetical protein
EBFFFBAL_01056	CDS	804				hypothetical protein
EBFFFBAL_01057	CDS	762	bacC_2	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
EBFFFBAL_01058	CDS	975		1.1.1.81	COG0111	Hydroxypyruvate reductase
EBFFFBAL_01059	CDS	681	legF_1	2.7.7.82	COG1083	CMP-N,N'-diacetyllegionaminic acid synthase
EBFFFBAL_01060	CDS	972	epsH	2.4.-.-	COG0463	Putative glycosyltransferase EpsH
EBFFFBAL_01061	CDS	1692				hypothetical protein
EBFFFBAL_01062	CDS	1614				hypothetical protein
EBFFFBAL_01063	CDS	1887	legI_1	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
EBFFFBAL_01064	CDS	759	legF_2	2.7.7.82	COG1083	CMP-N,N'-diacetyllegionaminic acid synthase
EBFFFBAL_01065	CDS	825	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
EBFFFBAL_01066	CDS	996	afr	1.1.1.292		1,5-anhydro-D-fructose reductase
EBFFFBAL_01067	CDS	1425				hypothetical protein
EBFFFBAL_01068	CDS	948				hypothetical protein
EBFFFBAL_01069	CDS	912				hypothetical protein
EBFFFBAL_01070	CDS	870	ubiG_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
EBFFFBAL_01071	CDS	759	kpsU	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
EBFFFBAL_01072	CDS	1116	pimB	2.4.1.346	COG0438	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
EBFFFBAL_01073	CDS	1068	legI_2	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
EBFFFBAL_01074	CDS	903	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
EBFFFBAL_01075	CDS	1008	pseB	4.2.1.115	COG1086	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
EBFFFBAL_01076	CDS	1602				hypothetical protein
EBFFFBAL_01077	CDS	1269	tagH_1	3.6.3.40	COG1134	Teichoic acids export ATP-binding protein TagH
EBFFFBAL_01078	CDS	882	tagG		COG1682	Teichoic acid translocation permease protein TagG
EBFFFBAL_01079	CDS	951	fcl	1.1.1.271	COG0451	GDP-L-fucose synthase
EBFFFBAL_01080	CDS	1014	strE_1	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
EBFFFBAL_01081	CDS	489				hypothetical protein
EBFFFBAL_01082	CDS	306				hypothetical protein
EBFFFBAL_01083	CDS	870				hypothetical protein
EBFFFBAL_01084	CDS	846	nadE_2	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
EBFFFBAL_01085	CDS	384				hypothetical protein
EBFFFBAL_01086	CDS	843				hypothetical protein
EBFFFBAL_01087	CDS	240				hypothetical protein
EBFFFBAL_01088	CDS	2175	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
EBFFFBAL_01089	CDS	1410	tagT_2	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagT
EBFFFBAL_01090	CDS	2019	ettA_1		COG0488	Energy-dependent translational throttle protein EttA
EBFFFBAL_01091	CDS	1038	des	1.14.19.-	COG3239	Fatty acid desaturase
EBFFFBAL_01092	CDS	1236	entS		COG0477	Enterobactin exporter EntS
EBFFFBAL_01093	CDS	825	nadE_3	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
EBFFFBAL_01094	CDS	594				hypothetical protein
EBFFFBAL_01095	CDS	453				hypothetical protein
EBFFFBAL_01096	CDS	834				hypothetical protein
EBFFFBAL_01097	CDS	324				hypothetical protein
EBFFFBAL_01098	CDS	1113	pucG	2.6.1.112	COG0075	(S)-ureidoglycine--glyoxylate transaminase
EBFFFBAL_01099	CDS	2853	mrcA		COG5009	Penicillin-binding protein 1A
EBFFFBAL_01100	CDS	801				hypothetical protein
EBFFFBAL_01101	CDS	726				hypothetical protein
EBFFFBAL_01102	CDS	849				hypothetical protein
EBFFFBAL_01103	CDS	612	sigE		COG1595	ECF RNA polymerase sigma factor SigE
EBFFFBAL_01104	CDS	399				hypothetical protein
EBFFFBAL_01105	CDS	360				hypothetical protein
EBFFFBAL_01106	CDS	114				hypothetical protein
EBFFFBAL_01107	CDS	690	gph_2	3.1.3.18	COG0546	Phosphoglycolate phosphatase
EBFFFBAL_01108	CDS	870				hypothetical protein
EBFFFBAL_01109	CDS	2319	bepA_5	3.4.-.-		Beta-barrel assembly-enhancing protease
EBFFFBAL_01110	CDS	2796	polA	2.7.7.7	COG0258	DNA polymerase I
EBFFFBAL_01111	CDS	1584	mprA_1		COG0745	Response regulator MprA
EBFFFBAL_01112	CDS	183				hypothetical protein
EBFFFBAL_01113	CDS	159				hypothetical protein
EBFFFBAL_01114	CDS	702	ccmC		COG0755	Heme exporter protein C
EBFFFBAL_01115	CDS	714				hypothetical protein
EBFFFBAL_01116	CDS	753	natA_3		COG4555	ABC transporter ATP-binding protein NatA
EBFFFBAL_01117	CDS	1896	petJ_1			Cytochrome c6
EBFFFBAL_01118	CDS	513				hypothetical protein
EBFFFBAL_01119	CDS	567	resA_3		COG0526	Thiol-disulfide oxidoreductase ResA
EBFFFBAL_01120	CDS	489	ccmH		COG3088	Cytochrome c-type biogenesis protein CcmH
EBFFFBAL_01121	CDS	2052	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
EBFFFBAL_01122	CDS	504	ccmE_1			Cytochrome c-type biogenesis protein CcmE
EBFFFBAL_01123	CDS	891				hypothetical protein
EBFFFBAL_01124	CDS	765	cmpD	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
EBFFFBAL_01125	CDS	987	ribY		COG0715	Riboflavin-binding protein RibY
EBFFFBAL_01126	CDS	810	ribX			Riboflavin transport system permease protein RibX
EBFFFBAL_01127	CDS	636				hypothetical protein
EBFFFBAL_01128	CDS	357				hypothetical protein
EBFFFBAL_01129	CDS	504	bfrB	1.16.3.1	COG1528	Ferritin BfrB
EBFFFBAL_01130	CDS	546				hypothetical protein
EBFFFBAL_01131	CDS	420	phaJ	4.2.1.119		(R)-specific enoyl-CoA hydratase
EBFFFBAL_01132	CDS	966	selD	2.7.9.3	COG0709	Selenide, water dikinase
EBFFFBAL_01133	CDS	1062				hypothetical protein
EBFFFBAL_01134	CDS	708	pyrK			Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
EBFFFBAL_01135	CDS	759	bshB2	3.5.1.-	COG2120	putative N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 2
EBFFFBAL_01136	CDS	1461	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
EBFFFBAL_01137	CDS	1653				hypothetical protein
EBFFFBAL_01138	CDS	531	def1	3.5.1.88	COG0242	Peptide deformylase 1
EBFFFBAL_01139	CDS	1209	recF_1		COG1195	DNA replication and repair protein RecF
EBFFFBAL_01140	CDS	714	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
EBFFFBAL_01141	CDS	1230	sle1_2	3.5.1.28	COG1388	N-acetylmuramoyl-L-alanine amidase sle1
EBFFFBAL_01142	CDS	1929	gerN		COG0475	Na(+)/H(+)-K(+) antiporter GerN
EBFFFBAL_01143	CDS	1587	ctaB_1	2.5.1.-	COG0109	Protoheme IX farnesyltransferase
EBFFFBAL_01144	CDS	459	ssb_2		COG0629	Single-stranded DNA-binding protein
EBFFFBAL_01145	CDS	459	rpsF_1		COG0360	30S ribosomal protein S6
EBFFFBAL_01146	CDS	375				hypothetical protein
EBFFFBAL_01147	CDS	723	alaS_1	6.1.1.7		Alanine--tRNA ligase
EBFFFBAL_01148	CDS	459	yedK_1	3.4.-.-	COG2135	Putative SOS response-associated peptidase YedK
EBFFFBAL_01149	CDS	750	strE_2	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
EBFFFBAL_01150	CDS	456				hypothetical protein
EBFFFBAL_01151	CDS	384				hypothetical protein
EBFFFBAL_01152	CDS	513		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
EBFFFBAL_01153	CDS	561	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
EBFFFBAL_01154	CDS	414		3.6.3.-	COG0842	ABC transporter ATP-binding/permease protein
EBFFFBAL_01155	CDS	501	mutX	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
EBFFFBAL_01156	CDS	1428				hypothetical protein
EBFFFBAL_01157	CDS	546				hypothetical protein
EBFFFBAL_01158	CDS	1044				hypothetical protein
EBFFFBAL_01159	CDS	684				hypothetical protein
EBFFFBAL_01160	CDS	993	plsX	2.3.1.-		Phosphate acyltransferase
EBFFFBAL_01161	tRNA	83				tRNA-Leu(gag)
EBFFFBAL_01162	CDS	414				hypothetical protein
EBFFFBAL_01163	CDS	1821	ydhV_2	1.-.-.-	COG2414	putative oxidoreductase YdhV
EBFFFBAL_01164	CDS	1542	nnr_1		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
EBFFFBAL_01165	CDS	414				hypothetical protein
EBFFFBAL_01166	CDS	432				hypothetical protein
EBFFFBAL_01167	CDS	1368				hypothetical protein
EBFFFBAL_01168	CDS	885	tatC2_1		COG0805	Sec-independent protein translocase protein TatCy
EBFFFBAL_01169	CDS	399	tatB_1			Sec-independent protein translocase protein TatB
EBFFFBAL_01170	CDS	453	nusB		COG0781	Transcription antitermination protein NusB
EBFFFBAL_01171	CDS	351				putative protein
EBFFFBAL_01172	CDS	753	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
EBFFFBAL_01173	CDS	945	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
EBFFFBAL_01174	CDS	186	rpmF		COG0333	50S ribosomal protein L32
EBFFFBAL_01175	CDS	930	prfB		COG1186	Peptide chain release factor 2
EBFFFBAL_01176	CDS	921	ftsY		COG0552	Signal recognition particle receptor FtsY
EBFFFBAL_01177	CDS	483	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
EBFFFBAL_01178	CDS	705	moaE	2.8.1.12		Molybdopterin synthase catalytic subunit
EBFFFBAL_01179	CDS	891	thrC_2	4.2.3.1	COG0498	Threonine synthase
EBFFFBAL_01180	CDS	1233	fabF_2	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
EBFFFBAL_01181	CDS	714	rnc	3.1.26.3	COG0571	Ribonuclease 3
EBFFFBAL_01182	CDS	3606	smc		COG1196	Chromosome partition protein Smc
EBFFFBAL_01183	CDS	198				hypothetical protein
EBFFFBAL_01184	CDS	153				hypothetical protein
EBFFFBAL_01185	CDS	1743	mutL		COG0323	DNA mismatch repair protein MutL
EBFFFBAL_01186	CDS	747	cobB	3.5.1.-	COG0846	NAD-dependent protein deacetylase
EBFFFBAL_01187	CDS	1164	phoP_2		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
EBFFFBAL_01188	CDS	1428	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
EBFFFBAL_01189	CDS	921	tupA			Tungstate-binding protein TupA
EBFFFBAL_01190	CDS	648	tupB		COG4662	Tungstate uptake system permease protein TupB
EBFFFBAL_01191	CDS	723	tupC	3.6.3.55		Tungstate uptake system ATP-binding protein TupC
EBFFFBAL_01192	CDS	903	xerC_3		COG4974	Tyrosine recombinase XerC
EBFFFBAL_01193	CDS	1074	msrR		COG1316	Regulatory protein MsrR
EBFFFBAL_01194	CDS	117				hypothetical protein
EBFFFBAL_01195	CDS	2253	zraS	2.7.13.3		Sensor protein ZraS
EBFFFBAL_01196	tRNA	85				tRNA-Leu(cag)
EBFFFBAL_01197	CDS	384				hypothetical protein
EBFFFBAL_01198	tRNA	73				tRNA-Met(cat)
EBFFFBAL_01199	CDS	1260	tagH_2	3.6.3.40	COG1134	Teichoic acids export ATP-binding protein TagH
EBFFFBAL_01200	CDS	660				hypothetical protein
EBFFFBAL_01201	CDS	240				hypothetical protein
EBFFFBAL_01202	CDS	942		1.1.1.81	COG0111	Hydroxypyruvate reductase
EBFFFBAL_01203	CDS	1503		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
EBFFFBAL_01204	CDS	2376				hypothetical protein
EBFFFBAL_01205	CDS	975				hypothetical protein
EBFFFBAL_01206	CDS	981	tyrC_1	1.3.1.43		Cyclohexadienyl dehydrogenase
EBFFFBAL_01207	CDS	528				hypothetical protein
EBFFFBAL_01208	CDS	639				hypothetical protein
EBFFFBAL_01209	CDS	222				hypothetical protein
EBFFFBAL_01210	CDS	825	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
EBFFFBAL_01211	CDS	1062				hypothetical protein
EBFFFBAL_01212	CDS	231				hypothetical protein
EBFFFBAL_01213	CDS	2253	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
EBFFFBAL_01214	CDS	1053	recA_1		COG0468	Protein RecA
EBFFFBAL_01215	CDS	675	recX			Regulatory protein RecX
EBFFFBAL_01216	CDS	546	rny_1	3.1.-.-	COG1418	Ribonuclease Y
EBFFFBAL_01217	CDS	963	rny_2	3.1.-.-	COG1418	Ribonuclease Y
EBFFFBAL_01218	CDS	636	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
EBFFFBAL_01219	CDS	1377	tnaA2	4.1.99.1	COG3033	Tryptophanase 2
EBFFFBAL_01220	CDS	2808	dapE_3	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
EBFFFBAL_01221	CDS	1317	aspC	2.6.1.1	COG0436	Aspartate aminotransferase
EBFFFBAL_01222	CDS	1461	mazG	3.6.1.1	COG1694	Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG
EBFFFBAL_01223	CDS	666	pspA_3	3.1.3.3	COG0406	Phosphoserine phosphatase 1
EBFFFBAL_01224	CDS	393	rpsI		COG0103	30S ribosomal protein S9
EBFFFBAL_01225	CDS	429	rplM		COG0102	50S ribosomal protein L13
EBFFFBAL_01226	CDS	738	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
EBFFFBAL_01227	CDS	384	rplQ		COG0203	50S ribosomal protein L17
EBFFFBAL_01228	CDS	984	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
EBFFFBAL_01229	CDS	639	rpsD		COG0522	30S ribosomal protein S4
EBFFFBAL_01230	CDS	396	rpsK		COG0100	30S ribosomal protein S11
EBFFFBAL_01231	CDS	387	rpsM		COG0099	30S ribosomal protein S13
EBFFFBAL_01232	CDS	771	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
EBFFFBAL_01233	CDS	663	adk	2.7.4.3		Adenylate kinase
EBFFFBAL_01234	CDS	1347	secY		COG0201	Protein translocase subunit SecY
EBFFFBAL_01235	CDS	447	rplO		COG0200	50S ribosomal protein L15
EBFFFBAL_01236	CDS	189	rpmD			50S ribosomal protein L30
EBFFFBAL_01237	CDS	531	rpsE		COG0098	30S ribosomal protein S5
EBFFFBAL_01238	CDS	366	rplR		COG0256	50S ribosomal protein L18
EBFFFBAL_01239	CDS	546	rplF		COG0097	50S ribosomal protein L6
EBFFFBAL_01240	CDS	414	rpsH		COG0096	30S ribosomal protein S8
EBFFFBAL_01241	CDS	231				hypothetical protein
EBFFFBAL_01242	CDS	549	rplE		COG0094	50S ribosomal protein L5
EBFFFBAL_01243	CDS	339	rplX		COG0198	50S ribosomal protein L24
EBFFFBAL_01244	CDS	372	rplN		COG0093	50S ribosomal protein L14
EBFFFBAL_01245	CDS	270	rpsQ		COG0186	30S ribosomal protein S17
EBFFFBAL_01246	CDS	213	rpmC			50S ribosomal protein L29
EBFFFBAL_01247	CDS	420	rplP		COG0197	50S ribosomal protein L16
EBFFFBAL_01248	CDS	681	rpsC		COG0092	30S ribosomal protein S3
EBFFFBAL_01249	CDS	345	rplV		COG0091	50S ribosomal protein L22
EBFFFBAL_01250	CDS	270	rpsS			30S ribosomal protein S19
EBFFFBAL_01251	CDS	837	rplB		COG0090	50S ribosomal protein L2
EBFFFBAL_01252	CDS	303	rplW		COG0089	50S ribosomal protein L23
EBFFFBAL_01253	CDS	651	rplD			50S ribosomal protein L4
EBFFFBAL_01254	CDS	630	rplC		COG0087	50S ribosomal protein L3
EBFFFBAL_01255	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
EBFFFBAL_01256	CDS	4209				hypothetical protein
EBFFFBAL_01257	CDS	2109	uvrD1	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD1
EBFFFBAL_01258	CDS	768				hypothetical protein
EBFFFBAL_01259	CDS	525				hypothetical protein
EBFFFBAL_01260	CDS	606	ypmQ		COG1999	SCO1 protein 
EBFFFBAL_01261	CDS	585	qoxC	1.10.3.-		Quinol oxidase subunit 3
EBFFFBAL_01262	CDS	249				hypothetical protein
EBFFFBAL_01263	CDS	1926	ctaD	1.9.3.1		Cytochrome c oxidase subunit 1
EBFFFBAL_01264	CDS	1014	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
EBFFFBAL_01265	CDS	1968	moeA_1	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
EBFFFBAL_01266	CDS	1233	moeA_2	2.10.1.1		Molybdopterin molybdenumtransferase
EBFFFBAL_01267	CDS	867	menA_1	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
EBFFFBAL_01268	CDS	492				hypothetical protein
EBFFFBAL_01269	CDS	2094	ziaA	3.6.3.5		Zinc-transporting ATPase
EBFFFBAL_01270	CDS	324	ziaR			Transcriptional repressor SmtB 
EBFFFBAL_01271	CDS	1017	putB	1.5.5.2	COG0506	Proline dehydrogenase 2
EBFFFBAL_01272	CDS	1485				hypothetical protein
EBFFFBAL_01273	CDS	927				hypothetical protein
EBFFFBAL_01274	CDS	654				hypothetical protein
EBFFFBAL_01275	CDS	453				hypothetical protein
EBFFFBAL_01276	CDS	1191	rlmI_2	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
EBFFFBAL_01277	CDS	1434	fpgS_1	6.3.2.17		Folylpolyglutamate synthase
EBFFFBAL_01278	CDS	795				hypothetical protein
EBFFFBAL_01279	CDS	219				hypothetical protein
EBFFFBAL_01280	CDS	1938	acm	3.2.1.17		Lysozyme M1
EBFFFBAL_01281	CDS	369	yccF		COG3304	Inner membrane protein YccF
EBFFFBAL_01282	CDS	1239	bacE			Putative bacilysin exporter BacE
EBFFFBAL_01283	CDS	378				hypothetical protein
EBFFFBAL_01284	CDS	423		3.1.2.-	COG2050	Putative esterase
EBFFFBAL_01285	CDS	2616	mutS		COG0249	DNA mismatch repair protein MutS
EBFFFBAL_01286	CDS	1101	sugC	3.6.3.-	COG3839	Trehalose import ATP-binding protein SugC
EBFFFBAL_01287	CDS	1209	gpmI_1	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
EBFFFBAL_01288	CDS	447				hypothetical protein
EBFFFBAL_01289	CDS	513				hypothetical protein
EBFFFBAL_01290	CDS	663				hypothetical protein
EBFFFBAL_01291	CDS	675				hypothetical protein
EBFFFBAL_01292	CDS	1560	speE	2.5.1.16		Polyamine aminopropyltransferase
EBFFFBAL_01293	CDS	549	sigW_1		COG1595	ECF RNA polymerase sigma factor SigW
EBFFFBAL_01294	CDS	636	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
EBFFFBAL_01295	CDS	2718	alaS_2	6.1.1.7	COG0013	Alanine--tRNA ligase
EBFFFBAL_01296	CDS	1146	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
EBFFFBAL_01297	CDS	426	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
EBFFFBAL_01298	CDS	1503				hypothetical protein
EBFFFBAL_01299	CDS	840				hypothetical protein
EBFFFBAL_01300	CDS	408				hypothetical protein
EBFFFBAL_01301	CDS	1791			COG1132	putative ABC transporter ATP-binding protein
EBFFFBAL_01302	CDS	1803			COG1132	putative ABC transporter ATP-binding protein
EBFFFBAL_01303	CDS	702				hypothetical protein
EBFFFBAL_01304	CDS	801	arnA			Bifunctional polymyxin resistance protein ArnA
EBFFFBAL_01305	CDS	687				hypothetical protein
EBFFFBAL_01306	CDS	1227	bshA_1	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
EBFFFBAL_01307	CDS	1833	tolB_3		COG0823	Protein TolB
EBFFFBAL_01308	CDS	1047	mepM_4	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
EBFFFBAL_01309	CDS	1137	recA_2			Protein RecA
EBFFFBAL_01310	CDS	507				hypothetical protein
EBFFFBAL_01311	CDS	486	ybaK_1	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
EBFFFBAL_01312	CDS	1257	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
EBFFFBAL_01313	CDS	963	adoK	2.7.1.20		Adenosine kinase
EBFFFBAL_01314	CDS	1062	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
EBFFFBAL_01315	CDS	498				hypothetical protein
EBFFFBAL_01316	CDS	1275				hypothetical protein
EBFFFBAL_01317	CDS	1488	zwf2	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase 2
EBFFFBAL_01318	CDS	915		1.1.1.343	COG1023	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
EBFFFBAL_01319	CDS	678				hypothetical protein
EBFFFBAL_01320	CDS	1098	tal	2.2.1.2	COG0176	Transaldolase
EBFFFBAL_01321	CDS	825	yhdJ_2	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
EBFFFBAL_01322	CDS	2004	tkt_2	2.2.1.1		Transketolase
EBFFFBAL_01323	CDS	354	hcaC		COG2146	3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit
EBFFFBAL_01324	CDS	402	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
EBFFFBAL_01325	CDS	1248	csd	2.8.1.7		putative cysteine desulfurase
EBFFFBAL_01326	CDS	285				hypothetical protein
EBFFFBAL_01327	CDS	1350				hypothetical protein
EBFFFBAL_01328	CDS	1422				hypothetical protein
EBFFFBAL_01329	CDS	774	sufC		COG0396	Vegetative protein 296
EBFFFBAL_01330	CDS	630				hypothetical protein
EBFFFBAL_01331	CDS	363	sufT			Fe-S protein maturation auxiliary factor SufT
EBFFFBAL_01332	CDS	327				hypothetical protein
EBFFFBAL_01333	CDS	1191	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
EBFFFBAL_01334	CDS	2427	fadN	1.1.1.35	COG1024	putative 3-hydroxyacyl-CoA dehydrogenase
EBFFFBAL_01335	CDS	1245	acrC	1.3.1.95		Acryloyl-CoA reductase (NADH)
EBFFFBAL_01336	CDS	1095	acdA_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
EBFFFBAL_01337	CDS	1086	gloB	3.1.2.6		Hydroxyacylglutathione hydrolase
EBFFFBAL_01338	CDS	786	kstR2			HTH-type transcriptional repressor KstR2
EBFFFBAL_01339	tRNA	76				tRNA-Pro(ggg)
EBFFFBAL_01340	CDS	249				hypothetical protein
EBFFFBAL_01341	CDS	456				hypothetical protein
EBFFFBAL_01342	CDS	864				hypothetical protein
EBFFFBAL_01343	CDS	321	bacB	5.3.3.19		H2HPP isomerase
EBFFFBAL_01344	CDS	930	mhpC	3.7.1.14	COG0596	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
EBFFFBAL_01345	CDS	252	nfuA_2			Fe/S biogenesis protein NfuA
EBFFFBAL_01346	CDS	900				hypothetical protein
EBFFFBAL_01347	CDS	870				hypothetical protein
EBFFFBAL_01348	CDS	999	cysK_2	2.5.1.47		Cysteine synthase
EBFFFBAL_01349	CDS	735				hypothetical protein
EBFFFBAL_01350	CDS	2475	clpC_1			ATP-dependent Clp protease ATP-binding subunit ClpC
EBFFFBAL_01351	CDS	1554				hypothetical protein
EBFFFBAL_01352	CDS	237				hypothetical protein
EBFFFBAL_01353	CDS	1674	rpfG_2	3.1.4.-	COG3437	Cyclic di-GMP phosphodiesterase response regulator RpfG
EBFFFBAL_01354	CDS	1233	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
EBFFFBAL_01355	CDS	1254				hypothetical protein
EBFFFBAL_01356	CDS	945	drrA_1	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
EBFFFBAL_01357	CDS	1245	liaS_2	2.7.13.3	COG4585	Sensor histidine kinase LiaS
EBFFFBAL_01358	CDS	648	liaR_2		COG2197	Transcriptional regulatory protein LiaR
EBFFFBAL_01359	CDS	1407				hypothetical protein
EBFFFBAL_01360	CDS	420				hypothetical protein
EBFFFBAL_01361	CDS	792			COG1239	putative protein
EBFFFBAL_01362	CDS	1119	bchI	6.6.1.1	COG1239	Magnesium-chelatase 38 kDa subunit
EBFFFBAL_01363	CDS	1584	rpsA_1		COG0539	30S ribosomal protein S1
EBFFFBAL_01364	CDS	2505	clpC_2		COG0542	Negative regulator of genetic competence ClpC/MecB
EBFFFBAL_01365	CDS	966	gerKI	1.1.1.364		dTDP-4-oxo-6-deoxy-D-allose reductase
EBFFFBAL_01366	CDS	1095	mshA	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
EBFFFBAL_01367	CDS	1101				hypothetical protein
EBFFFBAL_01368	CDS	402				hypothetical protein
EBFFFBAL_01369	CDS	528	nudF_1	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
EBFFFBAL_01370	CDS	1530				hypothetical protein
EBFFFBAL_01371	CDS	1395	radA	3.6.4.-	COG1066	DNA repair protein RadA
EBFFFBAL_01372	CDS	1488				hypothetical protein
EBFFFBAL_01373	CDS	864	degV_1		COG1307	Protein DegV
EBFFFBAL_01374	CDS	969	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
EBFFFBAL_01375	CDS	873				hypothetical protein
EBFFFBAL_01376	CDS	396				hypothetical protein
EBFFFBAL_01377	CDS	1608		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
EBFFFBAL_01378	CDS	318				hypothetical protein
EBFFFBAL_01379	CDS	444				hypothetical protein
EBFFFBAL_01380	CDS	366				hypothetical protein
EBFFFBAL_01381	CDS	510	ybaK_2	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
