locus_tag	ftype	length_bp	gene	EC_number	COG	product
MBEMIEPC_02102	CDS	195				hypothetical protein
MBEMIEPC_02103	CDS	1188		1.14.11.1		Gamma-butyrobetaine dioxygenase
MBEMIEPC_02104	CDS	147				hypothetical protein
MBEMIEPC_02105	CDS	2835	fyuA_8		COG1629	Pesticin receptor
MBEMIEPC_02106	CDS	102				hypothetical protein
MBEMIEPC_02107	CDS	285	fadH	1.3.1.34	COG1028	putative 2,4-dienoyl-CoA reductase
MBEMIEPC_02108	CDS	1632				hypothetical protein
MBEMIEPC_02109	CDS	1173	uctC_3	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
MBEMIEPC_02110	CDS	1272				hypothetical protein
MBEMIEPC_02111	CDS	1047	rbn_4	3.1.-.-	COG1234	Ribonuclease BN
MBEMIEPC_02112	CDS	1200	mdtA_4			Multidrug resistance protein MdtA
MBEMIEPC_02113	CDS	474				hypothetical protein
MBEMIEPC_02114	CDS	1116	mltC	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase C
MBEMIEPC_02115	CDS	483	cetB_1	5.1.3.33		2-epi-5-epi-valiolone epimerase
MBEMIEPC_02116	CDS	681	fldA_4	2.8.3.17		Cinnamoyl-CoA:phenyllactate CoA-transferase
MBEMIEPC_02117	CDS	1332	atoC_2		COG2204	Regulatory protein AtoC
MBEMIEPC_02118	CDS	321	fliE		COG1677	Flagellar hook-basal body complex protein FliE
MBEMIEPC_02119	CDS	1614	fliF		COG1766	Flagellar M-ring protein
MBEMIEPC_02120	CDS	1014	fliG		COG1536	Flagellar motor switch protein FliG
MBEMIEPC_02121	CDS	603				hypothetical protein
MBEMIEPC_02122	CDS	1404	fliI	3.6.3.14	COG1157	Flagellum-specific ATP synthase
MBEMIEPC_02123	CDS	447	fliJ		COG2882	Flagellar FliJ protein
MBEMIEPC_02124	CDS	1656				hypothetical protein
MBEMIEPC_02125	CDS	474				hypothetical protein
MBEMIEPC_02126	CDS	969	fliM		COG1868	Flagellar motor switch protein FliM
MBEMIEPC_02127	CDS	345	fliN		COG1886	Flagellar motor switch protein FliN
MBEMIEPC_02128	CDS	459	fliO		COG3190	Flagellar protein FliO
MBEMIEPC_02129	CDS	747	fliP		COG1338	Flagellar biosynthetic protein FliP
MBEMIEPC_02130	CDS	270				hypothetical protein
MBEMIEPC_02131	CDS	771	spaR		COG4791	Surface presentation of antigens protein SpaR
MBEMIEPC_02132	CDS	1137	flhB		COG1377	Flagellar biosynthetic protein FlhB
MBEMIEPC_02133	CDS	2082	flhA_1		COG1298	Flagellar biosynthesis protein FlhA
MBEMIEPC_02134	CDS	1140	flhF		COG1419	Flagellar biosynthesis protein FlhF
MBEMIEPC_02135	CDS	834	ylxH		COG0455	Flagellum site-determining protein YlxH
MBEMIEPC_02136	CDS	723	fliA		COG1191	RNA polymerase sigma factor FliA
MBEMIEPC_02137	CDS	747	pomA_2		COG1291	Chemotaxis protein PomA
MBEMIEPC_02138	CDS	1020	motB_1		COG1360	Motility protein B
MBEMIEPC_02139	CDS	687				hypothetical protein
MBEMIEPC_02140	CDS	675	motB_2		COG1360	Motility protein B
MBEMIEPC_02141	CDS	900	pomA_3		COG1291	Chemotaxis protein PomA
MBEMIEPC_02142	CDS	261				hypothetical protein
MBEMIEPC_02143	CDS	201				hypothetical protein
MBEMIEPC_02144	CDS	534				hypothetical protein
MBEMIEPC_02145	CDS	630	fabG_13	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase
MBEMIEPC_02146	CDS	1617	alkJ_4	1.1.99.-		Alcohol dehydrogenase [acceptor]
MBEMIEPC_02147	CDS	867			COG2141	putative protein
MBEMIEPC_02148	CDS	1041				hypothetical protein
MBEMIEPC_02149	CDS	432				hypothetical protein
MBEMIEPC_02150	CDS	489	fosB	2.5.1.-		Metallothiol transferase FosB
MBEMIEPC_02151	CDS	1092				hypothetical protein
MBEMIEPC_02152	CDS	1323	exuT_2			Hexuronate transporter
MBEMIEPC_02153	CDS	417				hypothetical protein
MBEMIEPC_02154	CDS	642				hypothetical protein
MBEMIEPC_02155	CDS	225				hypothetical protein
MBEMIEPC_02156	CDS	588	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
MBEMIEPC_02157	CDS	1893	dinG_2	3.6.4.12	COG1199	putative ATP-dependent helicase DinG 
MBEMIEPC_02158	CDS	684	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
MBEMIEPC_02159	CDS	645	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
MBEMIEPC_02160	CDS	1368	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
MBEMIEPC_02161	CDS	255	pdxH	1.4.3.5		Pyridoxine/pyridoxamine 5'-phosphate oxidase
MBEMIEPC_02162	CDS	936	metR			HTH-type transcriptional regulator MetR
MBEMIEPC_02163	CDS	975				hypothetical protein
MBEMIEPC_02164	CDS	186				hypothetical protein
MBEMIEPC_02165	CDS	1518	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
MBEMIEPC_02166	CDS	936	thadh	4.3.1.16		L-threo-3-hydroxyaspartate ammonia-lyase
MBEMIEPC_02167	CDS	537	ubiE_2	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
MBEMIEPC_02168	CDS	225				hypothetical protein
MBEMIEPC_02169	CDS	1263			COG1228	putative protein
MBEMIEPC_02170	CDS	1626	otemo_2	1.14.13.160		2-oxo-Delta(3)-4,5,5-trimethylcyclopentenylacetyl-CoA monooxygenase
MBEMIEPC_02171	CDS	1167		1.3.99.-	COG1960	Acyl-CoA dehydrogenase fadE12
MBEMIEPC_02172	CDS	609				hypothetical protein
MBEMIEPC_02173	CDS	393			COG3474	Cytochrome c2
MBEMIEPC_02174	CDS	369	pao_2	1.4.3.24		Pseudooxynicotine oxidase
MBEMIEPC_02175	CDS	1551	pccB_4	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
MBEMIEPC_02176	CDS	303				hypothetical protein
MBEMIEPC_02177	CDS	1137	mmgC_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
MBEMIEPC_02178	CDS	786	fabG_14	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MBEMIEPC_02179	CDS	444				hypothetical protein
MBEMIEPC_02180	CDS	603	nsaD	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
MBEMIEPC_02181	CDS	807				hypothetical protein
MBEMIEPC_02182	CDS	348				hypothetical protein
MBEMIEPC_02183	CDS	1317	gudP			putative glucarate transporter
MBEMIEPC_02184	CDS	417	metC	4.4.1.8	COG1168	Cystathionine beta-lyase
MBEMIEPC_02185	CDS	1494				hypothetical protein
MBEMIEPC_02186	CDS	1164				hypothetical protein
MBEMIEPC_02187	CDS	1014	pgaC	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
MBEMIEPC_02188	CDS	1647	clsC	2.7.8.-	COG1502	Cardiolipin synthase C
MBEMIEPC_02189	CDS	576				hypothetical protein
MBEMIEPC_02190	CDS	873		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
MBEMIEPC_02191	CDS	1032	iolS_4	1.1.1.-	COG0667	Aldo-keto reductase IolS
MBEMIEPC_02192	CDS	789	fcbB2	3.8.1.7		4-chlorobenzoyl coenzyme A dehalogenase-2
MBEMIEPC_02193	CDS	210	cspV		COG1278	Cold shock protein CspV
MBEMIEPC_02194	CDS	1260	linC_10	1.14.13.151		Linalool 8-monooxygenase
MBEMIEPC_02195	CDS	1173		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
MBEMIEPC_02196	tRNA	77				tRNA-Arg(tcg)
MBEMIEPC_02197	CDS	330				hypothetical protein
MBEMIEPC_02198	CDS	558	yqjF		COG2259	Inner membrane protein YqjF
MBEMIEPC_02199	CDS	564	nemR			HTH-type transcriptional repressor NemR
MBEMIEPC_02200	CDS	1086	mhpC	3.7.1.14		2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
MBEMIEPC_02201	CDS	1413	yicJ_1		COG2211	Inner membrane symporter YicJ
MBEMIEPC_02202	CDS	165				hypothetical protein
MBEMIEPC_02203	CDS	678				hypothetical protein
MBEMIEPC_02204	CDS	873	catM			HTH-type transcriptional regulator CatM
MBEMIEPC_02205	CDS	1116	gltA_2	2.3.3.16	COG0372	Citrate synthase
MBEMIEPC_02206	CDS	189	apeB	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
MBEMIEPC_02207	CDS	585	adh	1.1.1.1	COG1063	putative alcohol dehydrogenase adh
MBEMIEPC_02208	CDS	441		3.1.2.-	COG2050	Putative esterase
MBEMIEPC_02209	CDS	990	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
MBEMIEPC_02210	CDS	972	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
MBEMIEPC_02211	CDS	1956			COG0747	putative ABC transporter-binding protein
MBEMIEPC_02212	CDS	798	ypjD		COG4137	Inner membrane protein YpjD
MBEMIEPC_02213	CDS	1374	ffh		COG0541	Signal recognition particle protein
MBEMIEPC_02214	CDS	153				hypothetical protein
MBEMIEPC_02215	CDS	276	rpsP		COG0228	30S ribosomal protein S16
MBEMIEPC_02216	CDS	525	rimM		COG0806	Ribosome maturation factor RimM
MBEMIEPC_02217	CDS	1173	bbsF_2	2.8.3.15		Succinyl-CoA:(R)-benzylsuccinate CoA-transferase subunit BbsF
MBEMIEPC_02218	CDS	486				hypothetical protein
MBEMIEPC_02219	CDS	171				hypothetical protein
MBEMIEPC_02220	CDS	651				putative HTH-type transcriptional regulator
MBEMIEPC_02221	CDS	1479	opuE_2		COG0591	Osmoregulated proline transporter OpuE
MBEMIEPC_02222	CDS	1143	lysN	2.6.1.39	COG1167	2-aminoadipate transaminase
MBEMIEPC_02223	CDS	753	selB		COG3276	Selenocysteine-specific elongation factor
MBEMIEPC_02224	CDS	819	sadH_2	1.-.-.-		Putative oxidoreductase SadH
MBEMIEPC_02225	CDS	186				hypothetical protein
MBEMIEPC_02226	CDS	192				hypothetical protein
MBEMIEPC_02227	CDS	252				hypothetical protein
MBEMIEPC_02228	CDS	825	fabG_15	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MBEMIEPC_02229	CDS	912		2.5.1.10		Farnesyl diphosphate synthase
MBEMIEPC_02230	CDS	1038	thrB_2	2.7.1.39		Homoserine kinase
MBEMIEPC_02231	CDS	921		2.7.4.2		Phosphomevalonate kinase
MBEMIEPC_02232	CDS	2226	mvaA	1.1.1.88		3-hydroxy-3-methylglutaryl-coenzyme A reductase
MBEMIEPC_02233	CDS	567	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
MBEMIEPC_02234	CDS	405				hypothetical protein
MBEMIEPC_02235	CDS	1281	exuT_3			Hexuronate transporter
MBEMIEPC_02236	CDS	762	paaF_4	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
MBEMIEPC_02237	CDS	726				hypothetical protein
MBEMIEPC_02238	CDS	288				hypothetical protein
MBEMIEPC_02239	CDS	228				hypothetical protein
MBEMIEPC_02240	CDS	1077				hypothetical protein
MBEMIEPC_02241	CDS	225				hypothetical protein
MBEMIEPC_02242	CDS	102				hypothetical protein
MBEMIEPC_02243	CDS	1296	zraR		COG2204	Transcriptional regulatory protein ZraR
MBEMIEPC_02244	CDS	804	gluQ	6.1.1.-	COG0008	Glutamyl-Q tRNA(Asp) synthetase
MBEMIEPC_02245	CDS	159				hypothetical protein
MBEMIEPC_02246	CDS	1305				hypothetical protein
MBEMIEPC_02247	CDS	741	dsbC		COG1651	Thiol:disulfide interchange protein DsbC
MBEMIEPC_02248	CDS	903	xerD_2		COG4974	Tyrosine recombinase XerD
MBEMIEPC_02249	CDS	120				hypothetical protein
MBEMIEPC_02250	CDS	786		4.2.1.150	COG1024	Crotonyl-CoA hydratase
MBEMIEPC_02251	CDS	222	yngHB		COG0511	Biotin/lipoyl attachment protein
MBEMIEPC_02252	CDS	1083	flhA_2	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
MBEMIEPC_02253	CDS	510	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
MBEMIEPC_02254	CDS	336				hypothetical protein
MBEMIEPC_02255	CDS	1329	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
MBEMIEPC_02256	CDS	981	ybeZ		COG1702	PhoH-like protein
MBEMIEPC_02257	CDS	282				hypothetical protein
MBEMIEPC_02258	CDS	1200	yhjX			putative MFS-type transporter YhjX
MBEMIEPC_02259	CDS	618				hypothetical protein
MBEMIEPC_02260	CDS	480		1.11.1.15		Peroxiredoxin
MBEMIEPC_02261	CDS	894				hypothetical protein
MBEMIEPC_02262	tRNA	76				tRNA-Gly(ccc)
MBEMIEPC_02263	CDS	390				hypothetical protein
MBEMIEPC_02264	CDS	399				hypothetical protein
MBEMIEPC_02265	CDS	717	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
MBEMIEPC_02266	CDS	753	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
MBEMIEPC_02267	CDS	777			COG2861	putative protein
MBEMIEPC_02268	CDS	438	ctpB	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpB
MBEMIEPC_02269	CDS	435				hypothetical protein
MBEMIEPC_02270	CDS	465				hypothetical protein
MBEMIEPC_02271	CDS	435				hypothetical protein
MBEMIEPC_02272	CDS	1212	oxyE	1.14.13.232		6-methylpretetramide 4-monooxygenase
MBEMIEPC_02273	CDS	801	hpcG	4.2.1.163		2-oxo-hept-4-ene-1,7-dioate hydratase
MBEMIEPC_02274	CDS	369	hpcD	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
MBEMIEPC_02275	CDS	849	hpcB	1.13.11.15	COG3384	3,4-dihydroxyphenylacetate 2,3-dioxygenase
MBEMIEPC_02276	CDS	828	amnC	1.2.1.32		2-aminomuconic 6-semialdehyde dehydrogenase
MBEMIEPC_02277	CDS	747				hypothetical protein
MBEMIEPC_02278	CDS	654				hypothetical protein
MBEMIEPC_02279	CDS	1437				hypothetical protein
MBEMIEPC_02280	CDS	501				hypothetical protein
MBEMIEPC_02281	CDS	522				hypothetical protein
MBEMIEPC_02282	CDS	306	nagAb			Naphthalene 1,2-dioxygenase/salicylate 5-hydroxylase systems, ferredoxin component
MBEMIEPC_02283	CDS	240				hypothetical protein
MBEMIEPC_02284	CDS	1353	ndoB	1.14.12.12		Naphthalene 1,2-dioxygenase system, large oxygenase component
MBEMIEPC_02285	CDS	1056	hcxB	1.1.1.-	COG2055	Hydroxycarboxylate dehydrogenase B
MBEMIEPC_02286	CDS	1332				hypothetical protein
MBEMIEPC_02287	CDS	1164		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
MBEMIEPC_02288	CDS	558				hypothetical protein
MBEMIEPC_02289	CDS	2151	cckA_1			Sensor kinase CckA
MBEMIEPC_02290	CDS	471				hypothetical protein
MBEMIEPC_02291	CDS	657				hypothetical protein
MBEMIEPC_02292	CDS	2163	cutL	1.2.5.3		Carbon monoxide dehydrogenase large chain
MBEMIEPC_02293	CDS	1317			COG1228	putative protein
MBEMIEPC_02294	CDS	123				hypothetical protein
MBEMIEPC_02295	CDS	1710	maeA	1.1.1.38	COG0281	putative NAD-dependent malic enzyme 2
MBEMIEPC_02296	CDS	276	pqqD			Coenzyme PQQ synthesis protein D
MBEMIEPC_02297	CDS	654				hypothetical protein
MBEMIEPC_02298	CDS	597				hypothetical protein
MBEMIEPC_02299	CDS	711		5.1.1.13		Aspartate racemase
MBEMIEPC_02300	CDS	1443	alsT_2		COG1115	Amino-acid carrier protein AlsT
MBEMIEPC_02301	CDS	1776	nfdA_7	3.5.1.91		N-substituted formamide deformylase
MBEMIEPC_02302	CDS	1371	fadK	6.2.1.-	COG0318	Medium-chain fatty-acid--CoA ligase
MBEMIEPC_02303	CDS	783				hypothetical protein
MBEMIEPC_02304	CDS	975	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
MBEMIEPC_02305	CDS	231	fis		COG2901	DNA-binding protein Fis
MBEMIEPC_02306	CDS	846	pip	3.4.11.5	COG0596	Proline iminopeptidase
MBEMIEPC_02307	CDS	213				hypothetical protein
MBEMIEPC_02308	CDS	1494	dag_2	3.5.1.82		N-acyl-D-glutamate deacylase
MBEMIEPC_02309	CDS	618				hypothetical protein
MBEMIEPC_02310	CDS	1257	linC_11	1.14.13.151		Linalool 8-monooxygenase
MBEMIEPC_02311	CDS	630	gstB_3	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
MBEMIEPC_02312	CDS	1458				hypothetical protein
MBEMIEPC_02313	CDS	348				hypothetical protein
MBEMIEPC_02314	CDS	921				hypothetical protein
MBEMIEPC_02315	CDS	1500		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
MBEMIEPC_02316	CDS	540	cetB_2	5.1.3.33		2-epi-5-epi-valiolone epimerase
MBEMIEPC_02317	CDS	1380	antA_4	1.14.12.1	COG4638	Anthranilate 1,2-dioxygenase large subunit
MBEMIEPC_02318	CDS	111				hypothetical protein
MBEMIEPC_02319	CDS	156				hypothetical protein
MBEMIEPC_02320	CDS	903	pikC	1.14.13.185		Cytochrome P450 monooxygenase PikC
MBEMIEPC_02321	CDS	780		1.1.1.119	COG1028	Glucose 1-dehydrogenase
MBEMIEPC_02322	CDS	798	ectD_2	1.14.11.55		Ectoine dioxygenase
MBEMIEPC_02323	CDS	876	yghU_2	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
MBEMIEPC_02324	CDS	795				hypothetical protein
MBEMIEPC_02325	CDS	597	lipA	2.8.1.8	COG0320	Lipoyl synthase
MBEMIEPC_02326	CDS	2076	fusA_2			Elongation factor G 1
MBEMIEPC_02327	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
MBEMIEPC_02328	CDS	606	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
MBEMIEPC_02329	CDS	669	rplY			50S ribosomal protein L25
MBEMIEPC_02330	CDS	969	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
MBEMIEPC_02331	tRNA	76				tRNA-Gln(ttg)
MBEMIEPC_02332	CDS	540	lolB		COG3017	Outer-membrane lipoprotein LolB
MBEMIEPC_02333	CDS	1803	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
MBEMIEPC_02334	CDS	1494	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
MBEMIEPC_02335	CDS	3447	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
MBEMIEPC_02336	CDS	642	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
MBEMIEPC_02337	CDS	1446	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
MBEMIEPC_02338	CDS	441				hypothetical protein
MBEMIEPC_02339	CDS	1683	cocE	3.1.1.84		Cocaine esterase
MBEMIEPC_02340	CDS	1437	triA	3.5.4.45		Melamine deaminase
MBEMIEPC_02341	CDS	912	ccl	4.1.3.46	COG0119	(R)-citramalyl-CoA lyase
MBEMIEPC_02342	CDS	633	nicF	3.5.1.107	COG1335	Maleamate amidohydrolase
MBEMIEPC_02343	CDS	774	yvoA		COG2188	HTH-type transcriptional repressor YvoA
MBEMIEPC_02344	CDS	753	apc4	6.4.1.8	COG0146	Acetophenone carboxylase delta subunit
MBEMIEPC_02345	CDS	1332	atsA_7	3.1.6.1	COG3119	Arylsulfatase
MBEMIEPC_02346	CDS	813	cpo	1.11.1.10		Non-heme chloroperoxidase
MBEMIEPC_02347	CDS	1173	uctC_4	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
MBEMIEPC_02348	CDS	1440	aam_4	3.5.1.13	COG0154	Acylamidase
MBEMIEPC_02349	CDS	729				hypothetical protein
MBEMIEPC_02350	CDS	267				hypothetical protein
MBEMIEPC_02351	CDS	1212			COG5285	putative protein
MBEMIEPC_02352	CDS	1893	ptlE	1.14.13.171	COG2072	Neopentalenolactone D synthase
MBEMIEPC_02353	CDS	318				hypothetical protein
MBEMIEPC_02354	CDS	603				hypothetical protein
MBEMIEPC_02355	CDS	540				hypothetical protein
MBEMIEPC_02356	CDS	2232	fecA		COG4772	Fe(3+) dicitrate transport protein FecA
MBEMIEPC_02357	CDS	621				hypothetical protein
MBEMIEPC_02358	CDS	558	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
MBEMIEPC_02359	CDS	1941	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
MBEMIEPC_02360	CDS	588	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
MBEMIEPC_02361	CDS	702				hypothetical protein
MBEMIEPC_02362	CDS	912		3.1.1.23	COG2267	Monoacylglycerol lipase
MBEMIEPC_02363	CDS	990	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
MBEMIEPC_02364	CDS	1023	yhhT		COG0628	Putative transport protein YhhT
MBEMIEPC_02365	CDS	1338	cmtAb	1.14.12.25	COG4638	p-cumate 2,3-dioxygenase system, large oxygenase component
MBEMIEPC_02366	CDS	636				hypothetical protein
MBEMIEPC_02367	CDS	543	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
MBEMIEPC_02368	CDS	1587	lgoT_4			putative L-galactonate transporter
MBEMIEPC_02369	CDS	897	cysM	2.5.1.47	COG0031	Cysteine synthase B
MBEMIEPC_02370	CDS	1305	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
MBEMIEPC_02371	CDS	2574	clpB		COG0542	Chaperone protein ClpB
MBEMIEPC_02372	CDS	414	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
MBEMIEPC_02373	CDS	486	greB		COG0782	Transcription elongation factor GreB
MBEMIEPC_02374	CDS	1080	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
MBEMIEPC_02375	CDS	855	tesB_2	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
MBEMIEPC_02376	CDS	1095	radA	3.6.4.-	COG1066	DNA repair protein RadA
MBEMIEPC_02377	CDS	1671	ettA		COG0488	Energy-dependent translational throttle protein EttA
MBEMIEPC_02378	CDS	495	nrdR		COG1327	Transcriptional repressor NrdR
MBEMIEPC_02379	CDS	1092	ribD		COG0117	Riboflavin biosynthesis protein RibD
MBEMIEPC_02380	CDS	468	ribH	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
MBEMIEPC_02381	CDS	423	nusB		COG0781	Transcription antitermination protein NusB
MBEMIEPC_02382	CDS	960	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
MBEMIEPC_02383	CDS	486	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
MBEMIEPC_02384	CDS	654				hypothetical protein
MBEMIEPC_02385	CDS	543				Riboflavin biosynthesis protein
MBEMIEPC_02386	CDS	1791	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
MBEMIEPC_02387	CDS	252	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
MBEMIEPC_02388	CDS	438				Cytochrome c'
MBEMIEPC_02389	CDS	756				hypothetical protein
MBEMIEPC_02390	CDS	534				hypothetical protein
MBEMIEPC_02391	CDS	303				hypothetical protein
MBEMIEPC_02392	CDS	447	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
MBEMIEPC_02393	CDS	594	luxR			HTH-type transcriptional regulator LuxR
MBEMIEPC_02394	CDS	1161				hypothetical protein
MBEMIEPC_02395	CDS	207				hypothetical protein
MBEMIEPC_02396	CDS	153				hypothetical protein
MBEMIEPC_02397	CDS	441				hypothetical protein
MBEMIEPC_02398	CDS	1146	yeaW_6	1.14.13.-	COG4638	Carnitine monooxygenase oxygenase subunit
MBEMIEPC_02399	CDS	255				hypothetical protein
MBEMIEPC_02400	CDS	192				hypothetical protein
MBEMIEPC_02401	CDS	1197		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
MBEMIEPC_02402	CDS	249				hypothetical protein
MBEMIEPC_02403	CDS	1719	yjcS_2	3.1.6.-	COG2015	Putative alkyl/aryl-sulfatase YjcS
MBEMIEPC_02404	CDS	453				hypothetical protein
MBEMIEPC_02405	CDS	1902	parE	5.99.1.3	COG0187	DNA topoisomerase 4 subunit B
MBEMIEPC_02406	CDS	2253	parC	5.99.1.3	COG0188	DNA topoisomerase 4 subunit A
MBEMIEPC_02407	CDS	1029				hypothetical protein
MBEMIEPC_02408	CDS	615	cuyA	4.4.1.25		L-cysteate sulfo-lyase
MBEMIEPC_02409	CDS	693	damX			Cell division protein DamX
MBEMIEPC_02410	CDS	1401	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
MBEMIEPC_02411	CDS	291				hypothetical protein
MBEMIEPC_02412	CDS	1935	scpA_2	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
MBEMIEPC_02413	CDS	981	argK_2	3.6.5.-	COG1703	GTPase ArgK
MBEMIEPC_02414	CDS	1176		1.3.99.-	COG1960	Acyl-CoA dehydrogenase fadE12
MBEMIEPC_02415	CDS	1146	acdA_4	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
MBEMIEPC_02416	CDS	1137	yfdE_5	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
MBEMIEPC_02417	CDS	1362	allB	3.5.2.5		Allantoinase
MBEMIEPC_02418	CDS	1041	virS_2			HTH-type transcriptional regulator VirS
MBEMIEPC_02419	CDS	846				hypothetical protein
MBEMIEPC_02420	CDS	204				hypothetical protein
MBEMIEPC_02421	CDS	246				hypothetical protein
MBEMIEPC_02422	CDS	315	paaD		COG2151	Putative 1,2-phenylacetyl-CoA epoxidase, subunit D
MBEMIEPC_02423	CDS	264				hypothetical protein
MBEMIEPC_02424	CDS	2421	hemR		COG1629	Hemin receptor
MBEMIEPC_02425	CDS	1140	yjmC_2	1.1.1.-	COG2055	putative oxidoreductase YjmC
MBEMIEPC_02426	CDS	1152				hypothetical protein
MBEMIEPC_02427	CDS	1050				hypothetical protein
MBEMIEPC_02428	CDS	1002				hypothetical protein
MBEMIEPC_02429	CDS	399				hypothetical protein
MBEMIEPC_02430	CDS	915	outO			Type 4 prepilin-like proteins leader peptide-processing enzyme
MBEMIEPC_02431	CDS	1224	epsF_2		COG1459	Type II secretion system protein F
MBEMIEPC_02432	CDS	978	gspE		COG2804	Putative type II secretion system protein E
MBEMIEPC_02433	CDS	663				hypothetical protein
MBEMIEPC_02434	CDS	2805	btuB_4		COG4206	Vitamin B12 transporter BtuB
MBEMIEPC_02435	CDS	219				hypothetical protein
MBEMIEPC_02436	CDS	618	srfAB			Surfactin synthase subunit 2
MBEMIEPC_02437	CDS	888		3.1.1.10		Tropinesterase
MBEMIEPC_02438	CDS	903		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
MBEMIEPC_02439	CDS	372				hypothetical protein
MBEMIEPC_02440	CDS	456				hypothetical protein
MBEMIEPC_02441	CDS	687				hypothetical protein
MBEMIEPC_02442	CDS	1104	xylB	1.1.1.90		Aryl-alcohol dehydrogenase
MBEMIEPC_02443	CDS	1233	bbsG_4	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
MBEMIEPC_02444	CDS	2607	fyuA_9		COG1629	Pesticin receptor
MBEMIEPC_02445	CDS	309				hypothetical protein
MBEMIEPC_02446	CDS	1737	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
