locus_tag	ftype	length_bp	gene	EC_number	COG	product
AALJDOEL_01065	CDS	366	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
AALJDOEL_01066	CDS	960				hypothetical protein
AALJDOEL_01067	CDS	519				hypothetical protein
AALJDOEL_01068	CDS	963	pdxA2	1.1.1.409	COG1995	D-erythronate 4-phosphate dehydrogenase
AALJDOEL_01069	CDS	1203	prsA	5.2.1.8	COG0760	Foldase protein PrsA
AALJDOEL_01070	CDS	939	prsA3	5.2.1.8	COG0760	Foldase protein PrsA 3
AALJDOEL_01071	CDS	2286	mrcA		COG5009	Penicillin-binding protein 1A
AALJDOEL_01072	CDS	1068	degS	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase DegS
AALJDOEL_01073	CDS	651	nreC		COG2197	Oxygen regulatory protein NreC
AALJDOEL_01074	CDS	549				hypothetical protein
AALJDOEL_01075	CDS	528	pyrR		COG2065	Bifunctional protein PyrR
AALJDOEL_01076	CDS	948	pyrB	2.1.3.2		Aspartate carbamoyltransferase
AALJDOEL_01077	CDS	1269	pyrC	3.5.2.3	COG0044	Dihydroorotase
AALJDOEL_01078	CDS	795	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
AALJDOEL_01079	CDS	918	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
AALJDOEL_01080	CDS	714	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
AALJDOEL_01081	CDS	846				hypothetical protein
AALJDOEL_01082	CDS	696				hypothetical protein
AALJDOEL_01083	CDS	720	kcsA		COG1226	pH-gated potassium channel KcsA
AALJDOEL_01084	CDS	588	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
AALJDOEL_01085	CDS	825				hypothetical protein
AALJDOEL_01086	CDS	2334	lon	3.4.21.53		Lon protease
AALJDOEL_01087	CDS	951				hypothetical protein
AALJDOEL_01088	CDS	2214			COG2385	putative protein
AALJDOEL_01089	CDS	654				hypothetical protein
AALJDOEL_01090	CDS	849				hypothetical protein
AALJDOEL_01091	CDS	729				hypothetical protein
AALJDOEL_01092	CDS	582	hypD		COG0409	Hydrogenase maturation factor HypD
AALJDOEL_01093	CDS	141				hypothetical protein
AALJDOEL_01094	CDS	822	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
AALJDOEL_01095	CDS	483	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
AALJDOEL_01096	CDS	792	lpxA	2.3.1.129		Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
AALJDOEL_01097	CDS	840	lpxI	3.6.1.54	COG3494	UDP-2,3-diacylglucosamine pyrophosphatase LpxI
AALJDOEL_01098	CDS	1029	ddl_2	6.3.2.4	COG1181	D-alanine--D-alanine ligase
AALJDOEL_01099	tRNA	72				tRNA-Phe(gaa)
AALJDOEL_01100	CDS	864				hypothetical protein
AALJDOEL_01101	CDS	405	rsfS		COG0799	Ribosomal silencing factor RsfS
AALJDOEL_01102	CDS	1578	argS	6.1.1.19		Arginine--tRNA ligase
AALJDOEL_01103	CDS	1209				hypothetical protein
AALJDOEL_01104	CDS	372	bluR		COG0789	HTH-type transcriptional repressor BluR
AALJDOEL_01105	CDS	270	hupB		COG0776	DNA-binding protein HU-beta
AALJDOEL_01106	CDS	516			COG1259	putative protein
AALJDOEL_01107	CDS	222	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
AALJDOEL_01108	CDS	1167		2.6.1.1		Aspartate aminotransferase
AALJDOEL_01109	tRNA	91				tRNA-Ser(cga)
AALJDOEL_01110	CDS	921	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
AALJDOEL_01111	CDS	996	spk1	2.7.11.1		Serine/threonine-protein kinase PK-1
AALJDOEL_01112	CDS	801	esiB			Secretory immunoglobulin A-binding protein EsiB
AALJDOEL_01113	CDS	687	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
AALJDOEL_01114	CDS	534	rpsP		COG0228	30S ribosomal protein S16
AALJDOEL_01115	CDS	231				hypothetical protein
AALJDOEL_01116	CDS	696	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
AALJDOEL_01117	CDS	483	rplS		COG0335	50S ribosomal protein L19
AALJDOEL_01118	CDS	663				hypothetical protein
AALJDOEL_01119	CDS	1620	groL			60 kDa chaperonin
AALJDOEL_01120	CDS	297	groS1		COG0234	10 kDa chaperonin 1
AALJDOEL_01121	CDS	597				hypothetical protein
AALJDOEL_01122	CDS	957	prpC	3.1.3.16	COG0631	Protein phosphatase PrpC
AALJDOEL_01123	CDS	2208	stkP	2.7.11.1	COG0515	Serine/threonine-protein kinase StkP
AALJDOEL_01124	CDS	450				hypothetical protein
AALJDOEL_01125	CDS	1644				hypothetical protein
AALJDOEL_01126	CDS	894				hypothetical protein
AALJDOEL_01127	CDS	1914				hypothetical protein
AALJDOEL_01128	CDS	1704				hypothetical protein
AALJDOEL_01129	CDS	2190	pka	2.3.1.-	COG0454	Protein lysine acetyltransferase Pka
AALJDOEL_01130	CDS	1026				hypothetical protein
AALJDOEL_01131	CDS	615	lapB			Lipopolysaccharide assembly protein B
AALJDOEL_01132	CDS	1257				hypothetical protein
AALJDOEL_01133	CDS	1272				hypothetical protein
AALJDOEL_01134	CDS	687				hypothetical protein
AALJDOEL_01135	CDS	1548	purH		COG0138	Bifunctional purine biosynthesis protein PurH
AALJDOEL_01136	CDS	576	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
AALJDOEL_01137	CDS	981	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
AALJDOEL_01138	CDS	483	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
AALJDOEL_01139	CDS	1272	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
AALJDOEL_01140	CDS	462	purF_2	2.4.2.14	COG0034	Amidophosphoribosyltransferase
